Frequencies[cm^-1]   RamanActivity[A^4/amu]
58.1227  0.1669
94.5452  0.13
156.7743  2.2896
175.6187  0.1149
192.63  0.0775
276.0737  0.3864
308.6949  6.4098
311.9561  0.1932
324.696  29.2117
375.055  0.0503
416.1411  0.6415
434.4747  1.6686
461.6895  0.0122
466.4892  0.5188
522.0245  17.4903
537.4461  0.1213
560.28  2.4465
619.0834  1.3739
656.4629  1.4261
673.3241  13.8822
712.9341  2.4515
728.4316  0.0639
729.1434  12.9163
740.7979  0.0329
750.0301  67.2153
763.532  3.8605
774.386  11.6788
814.855  0.6387
819.9757  0.4648
832.3092  1.2712
849.195  0.1304
854.9215  9.2212
880.4968  0.3087
884.5451  0.6594
900.5506  0.0389
923.2868  0.9068
927.2942  6.001
930.1109  0.1455
940.4532  27.9854
951.7509  0.2772
1011.7823  54.0068
1059.9828  16.3471
1102.3582  92.3909
1110.6746  4.9051
1114.8598  1.8056
1142.0716  2.5291
1150.6997  80.0806
1167.8155  56.896
1174.9223  20.196
1214.737  3.1345
1243.1151  2.2526
1250.9977  0.2499
1272.1235  11.7552
1274.318  33.4175
1315.2784  87.2668
1348.0157  11.6951
1369.7856  236.9153
1383.2597  60.2825
1389.5144  44.5247
1412.5228  502.8069
1430.053  1416.2499
1443.7024  10.3979
1468.1975  43.2877
1541.7851  21.8226
1560.43  55.5297
1571.566  550.3063
1591.3031  36.7808
1615.2466  203.3733
1636.4342  230.0106
2948.3278  455.9037
2969.0628  161.0309
3080.4093  5.0902
3082.8039  33.4104
3084.9157  124.8806
3087.8451  2.5941
3092.0466  23.2997
3092.8456  297.6188
3106.5672  167.4057
3119.5428  514.0016
3123.1864  111.0636
3145.6413  391.9076
