Frequencies[cm^-1]   RamanActivity[A^4/amu]
56.3896  0.3563
84.2719  0.2397
99.2797  0.1046
148.771  0.102
195.517  1.8372
226.9222  1.4625
247.0195  3.0106
281.6641  2.5485
325.1453  6.9521
325.5854  0.4272
354.1876  9.1709
385.2419  8.8129
395.5664  0.99
431.6671  0.1343
441.4273  50.7352
468.9028  0.5854
472.8861  0.7666
518.6423  0.0419
542.845  5.6145
550.4927  0.5682
565.1666  14.0375
588.4015  1.0843
598.6815  0.1353
626.1728  3.4955
632.1209  0.7188
639.1097  26.2601
667.0301  1.7506
703.469  0.3344
715.0738  4.4806
734.7461  0.0725
741.9611  0.3499
745.0382  0.4754
750.5704  2.0072
766.6155  3.4039
784.0164  0.3586
807.767  0.4754
826.7241  0.2218
848.1673  1.211
860.9034  5.8035
865.6585  0.4443
881.8459  0.4763
896.0841  0.9809
907.4116  0.0781
912.0068  9.4137
919.9928  0.5248
922.4425  7.4852
940.1431  0.2772
948.2521  0.1162
1029.5081  26.9387
1045.1451  16.6141
1051.0149  53.2291
1059.3692  1.3346
1072.3105  23.3502
1097.498  32.5049
1101.1938  39.7369
1135.5676  14.1794
1153.3481  21.1455
1168.6473  18.9233
1182.7091  18.9585
1207.242  19.1559
1226.6885  24.2808
1250.1204  185.8326
1257.8685  100.6647
1291.6225  308.5387
1296.5533  22.078
1316.5746  15.314
1339.5972  280.9146
1347.8324  160.5929
1358.8187  8.5901
1387.819  96.3152
1404.4723  43.5897
1435.0591  209.5983
1440.2146  49.6737
1458.7552  70.9123
1466.3094  333.1128
1478.8887  136.8901
1486.5644  18.4279
1525.0037  134.5145
1555.0968  72.4523
1578.0701  100.2859
1584.9163  4.3894
1600.7689  274.0285
1604.4428  155.0623
1631.6577  225.5657
3087.4518  125.4339
3094.312  90.1424
3095.1356  166.8532
3098.9225  88.515
3108.6623  124.0231
3111.5514  300.6614
3117.4349  32.211
3122.7691  155.0549
3127.1005  128.0637
3132.0125  429.5298
3134.6498  143.8086
3155.1488  404.5386
