Frequencies[cm^-1]   RamanActivity[A^4/amu]
20.3331  0.2462
30.4072  0.3052
63.7882  7.0879
71.4652  0.7836
75.494  1.7157
106.8917  7.0E-4
135.0258  0.2601
160.1079  1.8784
166.5187  1.0227
177.916  43.0361
200.5661  0.1931
236.0755  3.8974
260.7036  0.1333
282.1965  1.5522
286.632  0.1366
341.3236  0.4127
369.4264  4.2844
376.818  0.0091
381.8148  0.3235
400.433  0.2957
425.0659  4.3254
426.8412  0.2963
458.264  5.0841
458.7207  0.2451
474.717  3.852
481.4751  7.8881
503.8763  5.1351
511.7937  0.6559
513.1611  1.9649
530.2633  2.7855
538.6598  2.2032
547.919  8.451
556.0525  11.8844
577.7326  0.5002
613.1861  3.1205
614.6967  0.2918
624.1035  4.6099
672.9223  6.4274
682.3235  0.8185
699.1795  3.3557
712.7204  0.6114
718.6164  168.7945
728.4607  0.4117
729.9473  0.4591
734.0399  0.3501
752.7113  1.7308
758.7113  0.3892
758.9464  11.8064
777.5592  0.2745
784.7977  67.3373
791.0234  0.1277
797.6819  0.0026
808.8269  1.7793
827.5858  0.7558
840.6563  9.1846
852.5895  1.0377
856.1827  0.7417
861.9098  0.4718
868.5196  0.1965
868.7332  19.6329
874.416  4.8728
879.8797  0.6545
907.229  2.6567
918.588  1.1682
920.9311  0.1025
926.6454  4.6181
932.3211  0.1509
938.6557  1.2255
951.6158  3.4917
951.6268  0.1619
954.2271  0.2317
1013.5163  13.155
1014.1838  149.6902
1039.1169  68.2429
1080.6896  4.7946
1100.3466  1.4736
1125.405  5.1483
1138.8609  2.2068
1143.3084  13.3846
1150.5331  77.4715
1152.7913  39.0021
1165.5877  45.1703
1182.1737  26.1859
1194.2209  7.0414
1202.1489  1.1845
1204.8505  9.8713
1215.1322  108.9867
1233.5878  54.8865
1253.4902  118.8775
1261.0782  45.7709
1267.6006  218.525
1276.0139  73.7633
1291.6764  197.2376
1310.2006  1144.3491
1325.8914  31.835
1348.1295  375.4368
1362.8577  4069.6477
1374.1075  783.2328
1377.416  267.0266
1389.1834  5658.5378
1395.1229  758.9657
1411.1373  29.2367
1418.7137  2293.5058
1422.8984  252.8722
1427.4336  38.265
1440.8867  336.8777
1458.2073  308.0622
1474.2388  483.9625
1476.9517  369.179
1498.4882  303.6696
1532.925  710.95
1547.0179  37.324
1550.7145  112.2328
1579.332  30.8775
1588.9654  609.7002
1597.0245  391.8787
1603.3203  33.2013
1610.2639  49.2636
1612.0273  158.6463
1620.4048  118.2142
3084.6278  70.419
3086.9948  32.5596
3089.0635  1.4117
3090.8375  84.392
3093.3632  6.7855
3093.5827  102.494
3094.7591  219.4534
3100.1732  160.2862
3104.8287  33.915
3105.5158  274.7194
3107.6947  225.8777
3109.2957  28.3491
3109.6982  32.4344
3116.2769  290.9033
3120.6464  704.6478
3125.4587  425.1992
3131.0805  1.794
3131.4217  248.9234
