Frequencies[cm^-1]   RamanActivity[A^4/amu]
36.0246  10.2937
41.0009  5.4364
70.3111  1.5107
86.7189  8.9087
91.3115  4.3623
118.394  1.2534
125.2652  2.2979
156.0639  0.8196
175.4815  7.3127
205.5671  6.7267
207.3907  2.3604
257.9939  35.7722
263.8423  1.2362
264.1558  7.1423
275.417  0.5057
283.6125  38.7352
311.3792  16.758
326.629  2.797
349.5259  3.8477
390.6422  69.9737
401.0684  1.5038
416.9972  20.9397
423.9775  0.5468
431.6195  9.5897
435.8739  1.1102
450.2106  11.1298
464.1854  9.3806
489.837  0.4936
508.2965  5.66
515.9578  3.0115
517.8179  0.3375
531.5405  0.8135
544.7559  6.2501
545.9611  11.7126
550.604  7.0E-4
561.0289  0.0681
588.5927  7.2647
602.213  6.9906
619.5018  0.1904
621.35  4.7808
631.4225  1.6539
637.4179  26.6307
660.1386  26.1488
663.0185  1.3504
684.2244  1.9291
712.121  2.4055
723.1499  0.1959
727.0658  10.5495
739.0358  0.4453
744.4977  9.049
751.4858  0.5301
754.1634  20.6382
761.9688  3.3483
769.8887  0.2148
801.2295  13.8076
804.1674  0.4589
812.7917  17.2544
821.8495  0.1634
832.9908  0.6126
835.6987  4.6764
851.4276  0.0254
857.6007  0.9887
860.4391  4.3024
861.2118  2.142
876.6829  7.7547
877.5104  0.3671
920.5194  61.1088
928.1926  0.1624
929.9147  14.1531
935.4016  4.1794
939.0818  0.81
941.7802  0.3311
948.5121  9.6875
948.7023  0.7861
952.1546  21.7431
973.7509  8.7658
973.9954  1.0402
1034.6438  12.5117
1047.5235  9.0492
1048.1994  104.1923
1071.7106  4.4415
1073.4119  0.0746
1080.5876  5.099
1083.69  83.6861
1120.5446  27.8853
1123.4405  1.1961
1140.4046  0.7394
1143.3222  29.4226
1153.5481  1.7456
1154.4598  124.2436
1174.363  6.611
1185.2747  7.7517
1188.9343  0.9763
1192.0434  32.6806
1222.0504  1.2689
1227.244  209.9555
1240.9045  2.9717
1244.5582  108.3653
1263.349  827.2143
1274.7722  2496.6566
1283.1761  33.3055
1307.0699  44.613
1323.8211  510.3839
1335.5099  39.1073
1343.247  18.3913
1343.9402  1179.5225
1363.8253  103.3182
1368.7159  67.4267
1369.5118  18.9201
1381.4137  41.6006
1395.1  1006.188
1399.9271  1.5922
1408.9529  238.0752
1419.8952  6.5815
1428.8437  497.2413
1456.4657  295.2002
1458.1365  13.5351
1460.9635  13.8636
1469.5446  8.1984
1473.2763  198.1276
1498.8146  7.4152
1520.6188  240.809
1528.2641  27.9239
1561.4237  2.476
1561.6624  962.3179
1562.8464  766.0512
1585.9379  202.8816
1586.5851  18.6856
1597.6079  78.2722
1598.3397  1506.8867
1601.5097  720.0678
1609.8355  13.3391
3094.191  3.6452
3094.2175  65.5104
3096.4603  47.4979
3096.5019  291.0035
3099.3337  21.5925
3099.3876  193.9792
3109.6905  495.4567
3109.7426  45.7352
3113.4465  107.7114
3113.5843  653.118
3123.6064  131.9897
3123.6624  46.5583
3128.8924  52.1876
3129.0113  57.9148
3132.3462  759.5214
3132.385  35.2435
3138.3696  4.412
3138.5304  383.9249
