Frequencies[cm^-1]   RamanActivity[A^4/amu]
-64.459  0.845
39.7624  0.1555
98.9259  1.1568
100.4969  0.0051
159.0039  1.1723
167.2351  6.2047
174.6882  0.007
186.9507  5.1439
241.1815  1.2437
263.5293  0.7915
288.3266  0.5583
293.4425  7.8916
300.1786  3.7375
350.6085  0.4211
355.362  0.0097
390.3812  4.6052
395.6182  11.2923
420.0018  0.3505
426.4367  0.002
442.6013  84.3202
448.1706  0.0936
485.7342  5.0E-4
488.0065  0.1519
490.9905  0.0107
498.3349  0.85
519.8451  2.8757
525.5854  51.2848
532.9798  0.4086
557.0729  2.4166
582.0626  0.015
585.0057  0.396
608.5789  2.9743
614.7956  20.2537
616.5066  0.2948
640.8534  7.0E-4
651.2414  0.6657
674.0253  2.5452
678.4996  2.1477
701.5214  0.1653
711.0796  6.6386
717.8846  1.3215
719.6735  0.2406
737.3416  0.2063
751.5004  0.7511
755.6282  0.022
788.1837  1.5675
788.7643  0.1377
803.9176  0.2608
820.4851  0.033
825.3324  0.6126
827.3109  27.1144
833.0691  1.7586
851.5578  0.7812
853.8484  152.6583
863.5854  0.3737
867.9033  8.5492
879.7943  0.0431
908.3715  40.0658
917.2012  0.9834
919.0381  0.1302
930.5015  0.1785
934.7502  0.1525
940.8447  0.352
943.0877  0.9816
980.3802  19.0474
1018.8217  11.4172
1030.7075  10.1462
1052.8501  71.7615
1061.8147  0.3025
1104.9066  9.0538
1105.2024  141.3005
1126.9943  0.8526
1136.0045  1.6354
1141.6076  1.2402
1142.9113  2.0521
1174.4305  3.2419
1174.8934  286.4881
1200.1282  211.0685
1209.5658  124.8271
1210.9381  2.0485
1214.9178  9.7323
1230.6682  94.1046
1242.1388  178.0919
1250.5407  527.961
1288.4616  71.8704
1303.6278  14.1716
1318.7437  74.3377
1323.2278  88.4364
1350.6768  100.7698
1363.3032  20.5418
1367.4107  17.5596
1399.1261  98.8954
1399.3939  46.8018
1402.188  248.5266
1405.1078  5.485
1420.7844  445.2436
1422.6592  2.7653
1427.9216  542.4185
1468.028  31.718
1481.1954  57.5717
1481.508  0.8036
1512.1819  26.6949
1521.845  74.5886
1541.7714  1035.864
1550.8136  183.3875
1565.0894  4.6349
1577.3415  9.7027
1594.5111  67.2889
1595.5478  57.1895
1630.0449  910.0098
1647.6773  291.4385
1657.8464  426.496
3087.3319  92.5257
3087.3649  23.449
3090.1264  134.7108
3090.6255  69.7732
3094.6503  41.0488
3094.7792  169.6556
3105.4865  8.6315
3105.6159  652.3317
3106.8564  156.0394
3107.8966  756.4391
3112.2189  222.838
3112.8877  729.2735
3165.6231  9.1732
3189.5153  84.3421
