Frequencies[cm^-1]   RamanActivity[A^4/amu]
82.3519  0.4096
157.4905  0.1637
211.798  2.017
225.8264  0.0338
411.6017  1.6643
432.674  2.3086
443.4309  2.6497
459.0902  0.1051
493.9012  10.0724
536.7649  6.1927
546.7687  0.1087
613.7847  0.1122
635.4406  48.0496
646.2092  0.3875
732.8385  0.574
739.8927  0.0263
772.6099  0.5584
793.8216  7.1554
815.2569  0.004
830.2233  2.1759
855.5001  0.0173
879.7382  1.7903
935.4307  1.2162
936.0588  0.0239
943.9463  0.5347
982.5729  0.0316
993.6827  7.3835
1019.9673  0.2122
1041.7003  21.7536
1078.4226  2.5671
1126.5037  0.8828
1148.6242  3.565
1160.5837  2.0094
1197.5224  2.9679
1198.1322  0.0097
1199.4804  10.3826
1227.419  2.6916
1241.9536  9.0464
1268.5302  0.5204
1362.2152  15.9806
1369.5784  3.262
1410.711  13.8922
1412.7834  15.5109
1430.9486  41.5289
1443.1566  146.8474
1461.515  1.7581
1494.2322  0.4317
1590.7895  50.5677
1593.0467  5.0492
1612.0253  2.1644
2969.8953  54.6405
2979.3984  447.9521
2992.8707  40.616
3011.9954  170.5712
3088.5039  72.5887
3088.5649  51.0538
3098.6149  90.7889
3099.0794  144.7808
3111.8597  32.4263
3112.8129  595.1827
