Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.8945  2.3651
43.5586  5.6893
55.3026  3.1086
68.9984  4.9263
81.1687  7.6995
105.5752  5.4475
139.0215  2.8311
143.3889  1.066
187.3554  2.983
194.6212  3.4675
209.6038  5.0205
211.8016  6.2898
262.8744  2.3423
281.6403  3.4836
304.5272  31.2813
330.2693  5.4936
331.3623  5.2822
378.1356  2.8065
393.9013  5.2864
398.9226  0.948
417.2279  1.392
437.2284  1.5239
448.417  3.7815
471.3947  1.5756
480.4505  4.1794
494.0413  3.4771
508.776  4.8023
521.9  8.1194
528.0204  4.0224
533.046  2.3618
549.3775  2.4184
552.9417  5.9087
565.9298  2.5093
578.5441  3.3136
610.1475  5.7714
621.2782  1.5453
649.6165  1.1891
656.8191  3.9493
672.3258  12.8531
682.4207  1.3234
715.7536  4.2673
723.458  37.8567
728.2698  20.953
732.3659  0.7659
733.1274  0.4722
750.2954  1.9352
758.8585  10.8647
762.5975  14.3211
777.81  1.0586
789.7901  1.4606
796.8709  0.9847
810.9096  2.3866
817.2683  28.2983
848.8451  0.8665
855.02  0.4291
856.3985  8.0967
860.4179  2.4115
866.4465  3.9906
874.6282  1.4184
901.0356  2.1232
907.7822  6.3025
918.4945  1.8009
923.5134  0.4272
929.4699  3.0305
938.6054  1.2482
942.0957  1.2278
949.9623  0.1256
952.9008  0.2149
961.0963  15.441
971.281  8.0025
1021.337  9.0575
1030.5855  33.9727
1040.198  57.9655
1047.5084  25.1044
1053.1449  30.3813
1099.9151  2.6542
1111.4505  27.1538
1126.9148  8.1744
1139.1575  3.0401
1143.9842  41.954
1148.554  14.5276
1152.0067  11.991
1159.658  6.2278
1194.1528  32.6186
1196.865  66.4751
1208.3614  29.5419
1214.8443  74.1792
1224.5208  45.4636
1240.7208  19.8421
1243.8759  28.2474
1258.8357  163.3622
1274.9636  279.7534
1283.4319  191.0557
1303.4057  195.5857
1340.593  173.6815
1342.994  455.4937
1355.883  1235.3382
1362.1345  290.4389
1364.8426  499.4502
1372.1122  495.9722
1392.194  1099.8301
1412.5522  98.3741
1420.3821  54.7347
1428.4711  219.5781
1431.098  936.2874
1436.6347  19.0889
1450.9045  26.3941
1468.1412  32.0971
1493.4295  22.5267
1500.2444  241.5227
1509.1593  307.3799
1543.5366  13.052
1553.8863  20.3173
1564.7577  306.6639
1587.827  518.4026
1595.5774  290.1438
1600.1606  217.0014
1605.6974  296.6073
1608.0739  69.046
1612.5857  167.3672
3087.133  34.3923
3090.7056  79.7639
3090.9688  47.055
3096.6957  151.818
3099.3665  90.3826
3101.143  140.7854
3102.5848  157.7942
3105.424  213.4055
3107.5227  176.2733
3114.108  240.7025
3114.1735  136.6084
3118.3951  316.7588
3123.6978  397.5129
3125.2326  64.8022
3128.9465  185.8861
3132.2969  73.2422
3138.3828  353.7165
3152.7304  71.55
