Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.2288  0.6236
35.3023  0.1397
71.6574  4.0213
88.264  3.4097
97.8829  5.3826
118.0443  0.0317
174.3031  0.112
204.135  0.3624
209.7508  7.8942
225.7296  38.1705
240.5872  2.3437
264.9028  0.6015
320.0287  0.1498
323.1193  0.4019
382.2867  1.6944
399.4762  1.2402
410.6569  5.9068
426.5694  0.1632
453.0079  3.5467
458.8796  0.4748
476.1012  1.5784
491.573  0.8778
500.6203  0.1571
512.6994  1.933
520.2304  0.3242
533.9967  3.0602
539.2779  0.0784
568.9326  9.0973
579.3742  1.538
592.7834  8.9543
616.5492  5.0461
624.7379  0.5433
665.8276  9.0786
686.3555  0.3811
698.6595  16.321
723.6704  0.6781
729.9855  0.5694
733.923  69.6106
739.0897  0.1931
752.8143  1.9646
774.2256  0.0773
784.5334  42.7093
785.252  1.2265
810.099  0.9311
816.8265  0.8245
819.0888  5.8675
828.7915  0.6133
848.9009  0.4982
850.9102  11.0577
858.1221  0.2108
863.2491  8.2112
877.8942  0.6854
888.8763  2.0963
900.6459  0.8407
911.3602  3.469
922.7799  2.7326
925.3591  0.8519
930.857  0.09
935.735  0.2153
952.0998  0.0062
953.7458  0.1992
1014.7429  86.509
1021.835  0.2991
1036.1027  58.7663
1070.3516  0.4932
1122.6062  4.9169
1130.2582  1.1692
1139.705  5.075
1144.2504  0.2086
1150.2083  11.5294
1167.691  42.1106
1172.6323  119.5986
1199.3531  84.4757
1205.8589  28.5151
1222.5321  1.3988
1228.8523  3.0128
1245.99  13.7777
1252.8931  11.7663
1263.9404  4.3444
1275.9889  318.3897
1298.2604  236.6957
1322.018  92.2068
1342.4395  175.5381
1363.3739  3587.3086
1371.3246  1069.643
1380.4371  469.2039
1394.8234  351.7858
1397.1063  339.5017
1414.5578  78.1684
1420.778  180.818
1428.8978  2271.6752
1437.7296  21.3192
1468.8929  122.6297
1479.3726  6.8614
1500.2291  264.0246
1521.5798  207.2514
1546.3823  23.1678
1556.0191  182.5705
1575.8738  177.899
1588.4152  24.4267
1601.6727  40.6982
1604.9383  148.4456
1614.038  104.452
1620.2663  111.6079
3084.474  68.6565
3088.9923  1.1746
3090.6346  19.9252
3093.2734  55.1567
3093.5599  179.5035
3094.84  233.6446
3101.7623  192.7815
3106.3365  45.5231
3107.7329  182.6043
3114.6588  143.8888
3119.1382  235.468
3120.5645  702.2725
3127.3194  108.1141
3127.7742  9.9915
3136.0032  200.437
3142.1695  212.6765
