Frequencies[cm^-1]   RamanActivity[A^4/amu]
38.373  0.1835
55.0826  8.5814
76.6994  4.7344
86.425  2.5139
92.6809  13.3437
153.9328  2.1836
170.4898  2.353
172.3748  1.9283
206.0822  1.2514
246.6998  5.2742
253.7243  3.1853
280.5807  11.8539
321.5822  2.8245
340.854  26.5603
345.5662  8.0064
381.3006  1.9566
399.0871  2.0596
433.6309  0.7006
441.9067  0.5952
446.0826  1.0128
480.5208  0.2618
502.682  0.6214
518.3119  0.9028
523.4193  5.584
532.5373  17.7079
539.9771  2.5975
554.5801  0.1179
565.4534  2.9692
589.5895  0.0589
589.7574  3.5662
626.521  0.1882
648.4978  0.1318
658.0101  18.2837
680.6476  6.4355
696.5986  3.9405
719.3204  4.128
719.5615  3.0393
730.6753  0.8184
742.0033  0.8062
748.4952  1.6419
775.9889  1.6578
787.0188  3.6187
788.598  1.8995
792.5264  3.0722
814.6705  6.0365
835.9461  18.9535
842.5638  7.7995
852.7986  1.185
855.3409  9.0079
857.8581  2.0932
880.6448  3.395
902.5125  0.1907
917.4865  1.941
925.0262  0.065
931.4103  1.3087
934.6002  0.5924
937.9211  0.0899
947.8027  0.3253
957.5946  0.3939
961.0876  0.001
1016.3644  90.6439
1029.4685  18.7779
1036.6844  13.1725
1048.5112  44.6113
1049.3129  1.2364
1090.0257  14.7206
1120.9887  0.2172
1134.058  0.0846
1140.5971  13.1465
1146.1285  0.5693
1148.2933  12.3993
1158.6494  5.6957
1159.8916  6.169
1198.9909  99.687
1216.4425  2.6486
1218.2294  14.5425
1236.5309  11.5513
1241.9218  72.7443
1244.6262  11.5315
1261.2149  27.4211
1296.9565  8.3611
1325.2907  2.8686
1334.5982  5.6482
1356.3991  1443.3197
1362.9091  192.936
1367.5415  309.2785
1380.7864  106.3203
1389.9594  157.314
1408.8196  208.4926
1419.7341  69.8503
1428.3328  117.302
1435.5615  1.0987
1457.6665  26.1396
1473.9742  110.3146
1503.8618  0.928
1506.8562  105.4866
1526.0426  33.6105
1552.603  3.3692
1562.0784  253.3267
1592.3778  142.7157
1596.7463  0.769
1599.4748  231.9199
1606.6131  35.6629
1609.4007  8.7572
3090.6207  13.4975
3090.6459  78.1335
3096.2473  1.1844
3096.4655  300.1785
3099.8878  95.4118
3103.358  122.8798
3103.4969  176.6211
3113.1549  289.1988
3118.4166  215.2493
3118.6538  551.5846
3124.909  4.9859
3128.0649  46.8327
3137.5823  98.1594
3139.2407  407.7841
3140.703  18.8666
3141.1429  162.185
