Frequencies[cm^-1]   RamanActivity[A^4/amu]
35.8583  0.0
53.0047  0.0
101.3923  5.4408
123.7209  0.0
127.1543  0.4769
178.5711  0.0
207.8242  0.0
208.8897  29.6603
269.352  2.638
314.1694  0.2861
322.9601  13.8913
379.9404  0.0
391.9893  0.0
418.3554  1.148
421.6623  0.0
446.297  6.8782
478.0925  0.0
490.2845  7.8165
503.3366  0.0
515.254  0.0
522.5106  0.0
535.9983  1.7757
542.9044  6.9818
562.0936  4.5478
616.8011  3.8253
642.6158  0.0
662.8934  0.0
707.8472  2.0691
715.8441  54.1458
729.1664  0.0
729.3453  0.2819
735.921  0.0
747.9243  45.9003
763.9368  0.0
772.7188  1.0087
775.2186  0.0
797.1941  0.1741
797.5954  0.0
851.4401  0.0
855.1821  1.682
864.396  0.0
867.5727  0.0
870.7836  15.3248
872.3487  1.3461
918.7954  0.6906
920.624  0.0
923.3765  4.4388
937.0942  0.0
938.3951  2.1839
951.0403  0.2569
951.8238  0.0
1015.9887  0.0
1038.8894  100.7692
1039.3267  0.0
1096.3481  6.8146
1101.838  0.0
1138.2851  0.0
1139.4893  1.8538
1150.548  36.763
1151.4033  0.0
1186.7137  0.0
1195.1716  28.5932
1208.2431  0.0
1215.3473  0.0
1219.0918  155.0076
1246.2616  97.2402
1264.9366  13.7369
1289.5792  0.0
1293.3545  764.7698
1342.7531  0.0
1359.8446  1852.9255
1364.2638  0.0
1377.1891  0.0
1403.3736  372.6022
1421.7535  0.0
1427.5593  1492.4118
1427.6772  1.0E-4
1446.018  0.0
1459.8753  74.9191
1492.4545  506.4139
1503.7092  0.0
1546.0096  0.0
1554.7545  63.1987
1590.4943  402.45
1604.0021  0.0
1604.7033  176.65
1612.2204  0.0
1613.3396  294.0118
3086.8554  0.0
3086.9925  60.0358
3090.7674  8.0E-4
3090.7754  141.4606
3099.572  0.0
3100.3417  281.006
3104.273  0.0
3104.4966  128.5589
3105.6947  0.0
3106.7724  412.8215
3116.1343  0.0
3116.3455  455.1903
3125.299  1.0E-4
3125.5196  758.2896
