Frequencies[cm^-1]   RamanActivity[A^4/amu]
46.2522  1.0159
46.3114  1.0154
103.2762  0.0
116.6471  0.0
252.9355  2.9551
253.0216  2.9576
261.4509  4.3839
261.5132  4.3866
398.7073  4.0811
398.7491  4.0874
413.2347  34.7662
415.2988  1.0E-4
417.9405  0.2856
418.058  0.2843
533.8754  0.4575
533.9368  0.4573
550.7614  0.0
565.6169  0.0
597.93  0.0
613.3697  2.8604
613.4164  2.8591
691.7874  30.7395
701.1387  0.1912
701.1801  0.1921
727.2194  0.0
758.7096  0.2714
758.7763  0.2711
761.5376  0.0
767.6194  2.715
767.6465  2.7158
833.3038  0.9485
833.4219  0.9487
854.6587  0.0
903.7674  0.0787
903.8738  0.0792
923.4811  0.0
939.0298  0.0
949.4057  0.0017
949.4156  0.0017
990.7828  1.0E-4
996.8973  9.305
996.9132  9.3128
1048.7989  2.4323
1048.8354  2.4289
1066.2789  122.0868
1107.5422  1.2159
1107.5889  1.2119
1134.7561  4.0E-4
1153.1992  9.5404
1153.2058  9.5459
1169.8487  8.3714
1234.5512  10.2287
1234.6217  10.2735
1239.8492  220.7345
1272.8739  2.0E-4
1300.0413  6.4348
1300.0902  6.4658
1353.4953  72.6578
1353.5739  72.3273
1354.2467  541.8432
1425.3743  34.8525
1425.4505  34.784
1439.2608  133.5169
1449.7227  0.0038
1488.0771  4.6741
1488.1583  4.6677
1543.9574  47.8133
1574.0152  26.6936
1574.087  26.3013
1601.2818  212.3889
1601.3328  212.8063
1610.1383  2.0E-4
3098.4285  0.0014
3099.6572  138.3601
3099.6882  137.3045
3111.8814  103.937
3111.9352  105.5637
3115.5165  438.1901
3124.1372  0.1347
3128.0724  51.4498
3128.1804  51.0874
3137.7288  35.9987
3137.7982  36.3817
3140.3038  629.4593
