Frequencies[cm^-1]   RamanActivity[A^4/amu]
18.6538  0.9875
54.3868  0.4027
98.601  2.7894
144.7332  3.872
153.044  1.6684
195.5997  1.0444
203.1294  0.0971
224.8889  1.6795
281.2607  2.6983
297.0232  0.7517
306.6589  41.5851
326.3864  0.6708
400.1397  0.1663
414.2605  0.378
435.5648  19.1049
438.0216  20.8592
478.077  8.6911
489.8273  0.7673
502.5822  2.1026
504.8682  3.3708
516.9596  1.759
537.0438  0.9447
546.6287  4.7686
560.108  2.3108
576.222  4.5888
604.411  57.7152
632.0495  0.2741
656.9872  2.4854
675.174  0.0063
686.8426  0.1688
698.5826  2.4366
718.1504  0.0466
735.7238  0.0472
748.5012  0.9491
759.8803  0.5011
779.5757  0.4407
803.7641  0.8502
808.9563  0.317
812.5634  71.2603
833.3248  0.6432
833.3312  71.4328
844.5127  1.7769
853.3764  0.5924
875.0512  0.9738
893.9331  0.0811
918.7926  0.9076
930.1803  1.0866
936.1199  0.0905
944.1037  1.0781
947.2606  0.889
972.4524  7.3407
991.6112  25.7753
994.4473  52.8667
1034.5037  87.4154
1073.6744  7.8255
1096.3857  56.9308
1108.0844  8.9457
1118.1659  3.2673
1123.9838  18.2054
1143.7937  142.6526
1144.5446  58.4174
1157.9143  1.715
1166.1321  3.7967
1173.7429  22.3275
1198.5809  39.2088
1216.1322  109.3531
1220.1678  349.1287
1239.852  331.7778
1265.1605  521.1059
1282.5358  1063.2098
1316.679  8.7524
1341.6608  32.499
1361.2745  9.3829
1372.4362  263.7115
1384.2375  68.2179
1389.5793  212.387
1398.1705  10.9071
1402.8508  255.3472
1419.5498  342.8901
1447.0272  408.6118
1453.6173  193.4429
1462.383  183.6332
1471.5353  127.3867
1490.919  102.739
1543.3949  56.8342
1572.7488  51.8871
1577.4374  127.8459
1590.1288  1077.4429
1598.7186  1774.0892
1605.4816  3.7949
1617.315  639.9396
2957.3683  323.8413
2982.7166  120.9827
3086.4835  20.863
3088.3626  139.376
3090.6736  35.6421
3091.2068  96.6825
3094.2623  99.2744
3098.3171  217.3965
3102.2108  156.7195
3105.8147  294.9243
3116.2479  532.7858
3118.624  511.5879
3140.1819  33.2148
3166.1524  92.7053
