Frequencies[cm^-1]   RamanActivity[A^4/amu]
19.6498  3.4244
39.3913  3.9989
60.4725  7.0465
68.9872  3.1039
75.7982  1.3714
102.5615  0.4274
114.1238  1.855
146.0941  4.1798
173.0934  5.5541
193.6687  3.5474
223.4933  4.4706
247.2947  3.792
256.2328  4.6087
282.6059  3.9215
300.869  5.9112
324.0771  5.7742
341.3559  7.5005
392.2062  11.1044
401.267  15.7832
404.0923  0.6627
418.4158  0.5137
425.1913  1.6265
434.5755  2.3214
446.1354  1.9683
461.7826  4.7838
483.2699  0.9916
504.6595  0.3613
521.1035  8.272
535.8138  1.87
538.5059  0.744
552.7174  0.6712
564.6855  1.2468
579.4466  1.7079
592.3558  2.8746
611.2176  3.2507
616.1999  1.4451
635.0804  1.9641
658.7454  6.7543
688.5012  1.22
693.1669  12.4997
698.6235  16.2626
708.6466  68.9962
713.2849  3.9143
732.2393  1.7326
739.8742  2.2264
746.0338  0.6197
759.7372  1.1728
768.3275  0.3984
771.6021  13.976
783.4527  2.4192
792.5974  7.0312
794.6618  1.7647
822.6277  5.0081
824.7741  2.8956
841.2469  1.4757
851.7702  0.687
859.0866  0.7508
874.0892  4.1429
891.7829  10.6064
893.4898  2.7695
911.8912  1.3263
922.6661  0.3087
928.3758  2.19
937.5865  1.2314
943.284  0.1994
946.0285  0.2428
950.3382  0.0611
957.0152  3.2149
968.1086  1.8889
994.759  18.3031
997.3631  10.3612
1025.9485  34.5012
1044.8796  13.1278
1049.0845  12.7103
1060.6817  109.2641
1100.4548  34.1902
1107.1062  2.5868
1126.6382  1.7643
1133.2505  2.0543
1141.5487  5.9346
1148.1697  11.032
1153.7537  18.1545
1161.878  50.4203
1194.1192  65.0608
1196.8415  7.6703
1207.7195  55.5487
1210.7796  17.4741
1218.0247  19.3726
1234.1987  28.1538
1255.1592  31.5266
1259.9622  658.5922
1278.7799  88.4788
1286.0692  42.9696
1308.4164  475.9448
1330.4721  73.0393
1341.1899  225.3544
1349.3832  1255.4778
1359.9856  172.9322
1364.8527  83.832
1374.6748  1934.3899
1391.0159  591.1729
1409.7422  59.9841
1417.5332  18.4222
1428.7651  26.0333
1438.9887  31.1081
1439.8083  988.3352
1446.0143  30.7512
1477.0646  37.2372
1495.3137  99.0382
1496.3428  360.7061
1507.2337  27.4205
1542.8832  10.3962
1557.9876  38.8033
1572.9293  22.9412
1584.0702  507.8163
1594.1733  471.1888
1599.154  797.6331
1601.2669  120.5662
1608.8284  31.748
1618.4167  115.5379
3088.6428  12.7211
3090.0514  87.8805
3091.2122  101.3811
3098.9125  35.3067
3099.8459  125.4858
3102.4953  137.8406
3106.6766  134.5887
3107.7906  143.5309
3108.8952  498.8922
3112.4815  192.7302
3114.9433  190.5659
3118.8838  357.4854
3124.9363  28.9352
3128.3211  221.4246
3130.3866  63.6656
3137.2021  133.3174
3138.1729  364.694
3165.4459  67.9454
