Frequencies[cm^-1]   RamanActivity[A^4/amu]
42.2457  0.9893
58.2746  7.8282
78.696  1.5247
101.7433  1.0034
137.0392  10.6832
137.6685  13.591
169.4223  7.1839
181.5657  6.6253
216.4039  7.5888
264.5281  5.136
269.927  16.779
276.9812  6.3838
281.2736  25.2934
316.0108  45.3914
338.5883  44.134
343.918  12.8687
355.4587  12.081
408.2249  0.2631
431.1116  12.7179
455.0998  56.5138
466.7239  3.4854
474.7543  13.2171
502.1925  17.1027
502.7005  5.2311
513.0675  3.7458
524.2613  9.3501
533.9695  5.8469
536.0484  19.1091
568.2387  18.4601
578.1394  0.1778
593.3216  3.9779
615.8461  0.8143
620.1878  1.0965
630.785  0.2792
641.511  2.5671
665.9366  0.808
698.5876  1.4316
719.9456  8.928
731.9349  0.4629
736.8259  47.8826
738.0936  3.9925
767.2174  1.1259
767.2199  12.4147
771.2284  50.6038
785.961  2.5215
791.1117  45.315
792.5307  8.1404
814.6581  2.7969
827.8613  3.6837
832.2535  7.3557
843.0669  2.3359
851.2743  1.1012
875.7088  4.3137
886.6579  0.2701
898.4247  19.2226
900.5418  0.7955
904.3567  2.8783
936.4075  0.6663
938.1237  0.3492
945.3882  0.4196
947.5256  16.3493
951.8624  19.6792
972.5287  6.5372
975.8705  1.1725
1018.8438  242.5889
1021.5675  57.6254
1028.1473  73.7418
1052.1041  18.1539
1094.5028  25.0921
1100.1922  11.2924
1117.8438  4.5518
1129.8563  28.0602
1142.1969  37.6151
1148.5023  94.9721
1159.0125  4.7664
1162.5909  212.1687
1172.5844  5.7614
1194.7961  8.9103
1197.9679  17.7123
1218.2205  36.7604
1223.8018  30.3037
1227.1396  696.0562
1250.455  55.7088
1301.7095  30.4678
1307.0714  1522.8441
1317.5537  8.55
1324.9689  32.21
1346.652  125.5287
1360.9304  148.0032
1364.5668  431.7047
1366.4176  415.3129
1379.1071  579.4465
1389.0335  69.7044
1390.0738  276.8947
1424.6888  364.5615
1430.1949  25.2539
1437.5335  406.1173
1444.9388  1.0335
1461.5369  6.4246
1478.5193  620.2564
1497.1224  66.8267
1527.3967  1489.1588
1529.1844  120.114
1548.4011  10.8741
1557.8779  511.9974
1572.2619  1297.4703
1579.5532  513.8182
1592.7761  397.677
1605.6195  91.8569
1613.8062  62.4697
3089.827  6.5924
3091.1719  17.4912
3092.3593  6.956
3094.0259  357.9344
3094.5209  43.7967
3096.1734  117.874
3103.2898  187.4362
3103.329  179.6894
3112.2942  257.0518
3113.4622  561.1004
3118.4093  188.5797
3118.5387  932.8745
3132.4241  58.1577
3132.5275  112.3478
3149.8337  164.9196
3149.9396  7.0584
