Frequencies[cm^-1]   RamanActivity[A^4/amu]
48.1584  2.1561
57.1108  4.7044
87.1948  8.8924
112.4536  0.5428
149.8237  3.3698
187.8708  2.9924
206.2207  1.2663
216.2362  1.7118
252.0787  2.6881
270.17  17.3653
299.5042  4.2613
306.2551  17.6244
379.6916  1.2069
383.468  5.5206
409.3154  5.409
425.3348  2.4347
457.43  5.2733
473.1036  1.4982
486.8501  1.718
505.0344  0.5879
517.2559  8.5554
538.6809  4.628
561.0747  14.7871
566.5112  1.9644
577.5245  1.5009
600.1785  2.6725
622.1864  2.4443
626.9834  3.7002
632.2985  10.8
662.6756  2.0669
686.9304  29.3178
700.2374  8.4209
706.0897  1.1005
730.1735  2.1458
735.6044  4.996
744.8453  33.8169
750.5965  1.3126
782.2202  1.3856
792.1998  1.7828
796.8124  0.7589
816.2389  4.645
827.0348  1.1195
838.3735  8.3556
858.6779  6.661
859.6266  3.0747
870.1201  0.9918
884.9247  3.4172
902.2008  3.9851
928.2342  2.8753
935.469  7.1415
940.1779  1.2556
942.0718  0.6047
944.4314  2.1018
968.9163  3.0703
990.7209  20.3108
1021.7151  14.752
1027.3526  35.462
1043.0188  19.9732
1048.3635  20.6906
1072.4165  122.9872
1113.708  11.2191
1137.2955  11.6831
1143.5706  4.9715
1147.5905  19.0529
1158.8157  1.4572
1178.756  22.138
1197.7532  16.8279
1208.0149  2.3248
1217.9719  54.0975
1235.0026  46.8585
1247.1847  293.0792
1268.0223  406.8996
1298.2044  129.3316
1326.8537  127.922
1340.5077  248.6047
1354.1046  124.5742
1361.075  581.5076
1380.299  539.6625
1388.7417  117.7271
1406.6175  98.86
1415.3707  63.8118
1429.8252  133.1572
1438.2294  61.3319
1452.2555  165.979
1475.5453  386.6991
1485.779  51.8413
1498.3037  117.8519
1530.683  70.2976
1563.2547  15.023
1579.5822  179.1381
1601.3283  199.0879
1605.2378  132.3732
1608.2785  27.4129
1616.2735  352.9526
3089.6405  13.7987
3091.393  92.5005
3091.7133  66.1177
3092.9707  129.2101
3100.1196  181.5539
3102.8212  146.1074
3108.5333  319.1117
3115.7696  386.1319
3117.2992  178.6634
3118.8408  425.4418
3127.7596  19.8598
3136.6723  96.7447
3142.678  119.1988
3156.4193  351.7593
