Frequencies[cm^-1]   RamanActivity[A^4/amu]
39.7884  0.2126
67.8707  0.0392
109.6892  4.7515
118.5088  0.0173
125.1214  0.5382
210.3452  0.0069
225.3246  0.7519
245.6077  0.6189
250.6706  13.3926
264.8169  0.3474
317.7477  3.8587
394.7274  1.0474
417.9804  0.3448
425.1212  1.1628
453.8512  0.579
464.3232  6.7174
490.2076  0.8032
499.0626  8.0195
524.2374  5.5658
532.78  0.3665
546.8907  1.8806
551.239  0.9199
568.9424  8.4242
616.9582  4.6914
627.2422  0.8919
672.8252  2.1891
698.8473  0.1807
700.2623  68.5928
716.0556  0.6686
732.5593  0.2
744.9319  0.1842
754.4524  24.5287
778.0733  0.2061
805.0598  0.1028
812.6499  1.1388
816.0629  63.6801
843.6234  0.4907
851.0022  0.7417
852.9676  22.1442
865.542  2.1707
897.2892  0.1529
904.2562  6.1407
905.0407  0.0501
921.1903  0.4185
929.2028  0.1137
938.3692  0.9681
949.8715  0.294
951.2698  0.0312
1022.0681  60.569
1031.359  30.1393
1041.6727  40.8309
1070.0472  23.2959
1106.9752  2.7668
1115.9186  2.9825
1124.2114  7.1313
1143.2308  47.0448
1144.4342  16.144
1151.5304  25.0502
1161.5148  5.5975
1177.467  110.9496
1189.5701  13.7932
1212.0284  58.8197
1218.5288  3.0423
1247.8058  10.3231
1265.687  203.7865
1296.3842  923.5254
1305.1604  33.7086
1350.461  660.0193
1356.9728  10.3237
1369.9268  287.6012
1383.5012  93.1762
1399.3151  43.5487
1407.3282  37.745
1422.4315  231.1356
1439.5469  98.2443
1452.655  253.0414
1460.3938  154.3558
1493.6713  9.246
1530.2264  432.7367
1569.6891  74.98
1575.3632  498.5414
1585.6522  469.6988
1603.7309  1110.1213
1607.7594  40.0531
1610.384  56.2015
2953.3891  178.4116
2978.2148  74.8989
3089.1104  6.3726
3090.3839  26.1228
3090.9883  122.7125
3096.3456  135.8387
3099.6814  122.6175
3101.7882  87.7419
3107.8105  145.2625
3111.587  127.0037
3115.5479  238.77
3120.4129  506.8047
3122.5027  117.9331
3130.4166  293.2563
