Frequencies[cm^-1]   RamanActivity[A^4/amu]
-15.5781  0.1857
39.6184  0.057
80.4103  0.6554
105.9997  4.1053
114.8641  4.9876
140.2911  0.2914
163.2186  0.0819
180.6197  3.2515
218.4683  0.0308
222.1521  5.6698
239.9137  0.5646
252.5231  0.8779
264.906  48.3356
287.3639  1.8022
340.5762  0.9981
372.6907  0.53
375.6345  35.2231
402.8742  102.0873
432.9456  7.0994
447.8064  4.9578
455.5702  0.5334
461.1092  0.4623
466.9152  34.0049
490.8439  1.4211
492.0469  0.6054
498.8076  94.9583
509.1544  9.5127
512.7917  1.4895
517.8459  153.7895
539.721  26.6499
558.8343  0.0592
572.0174  9.6904
589.7794  13.5772
602.0322  0.2888
608.6219  2.522
632.0875  23.2588
633.6205  1.3509
671.878  71.3654
676.5289  2.0E-4
708.1396  0.0754
710.6034  3.2429
734.2922  0.1862
737.2435  159.6112
739.613  0.3835
752.6295  0.0466
763.8645  0.5988
776.3387  3.8844
784.8894  1.4295
793.5093  0.4677
794.3647  29.6175
813.646  0.1393
823.6009  2.573
837.9287  0.3839
848.779  1.6456
851.2871  4.3393
852.4902  0.0758
862.6452  4.0383
874.7507  8.1731
876.2704  119.9966
880.0131  2.8294
885.1188  2.3686
923.2179  1.4702
936.4438  0.1085
937.8672  1.1326
943.1667  4.8412
943.8593  3.6891
945.391  32.4558
960.5462  64.5307
1039.1159  26.1413
1050.5089  124.0219
1064.9509  92.7364
1080.4852  55.6229
1101.2929  4.7821
1112.8924  27.4001
1119.3693  58.3344
1134.6122  117.2582
1147.8627  1042.7023
1163.212  333.6763
1166.0501  64.5463
1167.3305  34.8515
1196.4359  232.6451
1209.6608  93.4292
1223.3281  1531.4743
1227.0203  91.8624
1228.1389  2057.0289
1239.577  691.3864
1249.884  1303.0958
1284.4903  75.5414
1301.0224  1958.4164
1314.4277  253.9425
1339.0855  3398.4906
1355.1785  1369.3349
1365.5433  742.3822
1376.0471  3205.1316
1378.8034  708.1558
1393.6471  504.1936
1396.431  126.6419
1401.3021  578.863
1414.0796  188.0602
1419.8492  145.2538
1429.5513  83.3436
1451.8957  104.8669
1454.8922  43.6987
1466.0981  618.9223
1495.8747  16.9251
1502.9016  6504.511
1506.6855  2099.3347
1543.2434  6549.3696
1550.702  5667.5756
1565.171  820.5434
1574.038  454.9609
1578.3074  667.7702
1584.5541  399.8577
1593.7574  135.349
1605.0602  414.1781
1613.487  1095.1541
3088.0554  40.1723
3089.0841  128.3684
3091.7124  69.0786
3091.8226  6.0926
3094.7307  71.7324
3098.2036  1.0684
3099.8256  365.1228
3100.2224  34.5131
3102.9514  82.1492
3105.6867  161.0552
3106.9833  765.2347
3109.3143  53.2148
3111.1227  395.4843
3116.4455  629.0055
3117.1825  867.6814
3125.8729  253.2953
