Frequencies[cm^-1]   RamanActivity[A^4/amu]
76.3278  0.0715
98.4626  0.0115
103.3729  0.6847
199.3286  0.0198
227.5787  2.7286
232.3785  0.0263
267.4561  5.4992
290.2625  5.315
318.4009  6.7083
388.9822  6.4737
419.8987  3.7764
420.3987  0.128
459.7353  0.0804
466.1069  0.061
470.1239  38.6311
530.414  2.4389
542.4807  0.2701
553.5368  5.0E-4
581.0452  1.0E-4
598.6987  0.0844
610.3414  0.6852
616.578  3.384
653.7292  23.747
699.2326  0.3292
727.7869  0.0213
728.8744  0.0319
739.636  0.084
757.9972  0.035
760.7349  0.9639
791.7456  12.2773
809.2513  0.0952
849.4788  1.5037
855.827  0.0582
871.6666  0.1532
875.4856  7.0248
887.0042  1.6756
912.0015  0.189
919.6583  0.8622
932.5343  0.0556
934.9761  0.2034
948.6676  0.0024
1001.7155  2.4458
1033.8991  7.0501
1036.7979  0.04
1046.0979  81.6547
1059.423  0.5286
1070.2316  37.9962
1115.4053  1.6893
1126.1052  0.685
1150.9208  11.0794
1158.7674  8.6255
1165.1183  16.5607
1165.7699  5.1734
1201.093  26.6377
1224.0552  0.937
1254.5944  221.6327
1263.5484  2.7398
1297.4298  20.9784
1300.1026  141.6877
1328.1657  136.8762
1368.1278  17.2407
1374.6323  28.4028
1392.3914  26.9507
1397.4408  12.6366
1434.9618  36.7483
1454.9587  154.5501
1456.1137  1.5021
1472.8141  0.0043
1489.4645  34.6422
1538.2147  77.0224
1583.5978  46.4606
1589.5193  142.9396
1605.0028  95.0603
1609.6869  161.1948
1615.234  104.9058
2965.8942  287.5701
2993.2627  120.8351
3092.3463  0.6378
3092.6905  140.8124
3095.8013  70.0125
3102.4429  24.3034
3104.3392  135.0002
3106.7105  159.4372
3113.9034  129.5831
3117.2762  467.8139
3117.965  8.8499
3123.9759  527.6739
