Frequencies[cm^-1]   RamanActivity[A^4/amu]
33.8985  0.4471
45.0214  0.8453
82.6148  1.3545
144.4943  0.1647
147.0389  4.2529
164.3599  5.3035
211.909  0.0192
218.3087  0.9339
270.6212  20.4273
292.1124  0.6292
304.853  0.1682
307.9619  2.4021
369.8364  4.2261
408.5166  2.4589
422.9364  40.7684
427.9366  1.6249
447.166  0.8453
452.3147  0.1018
480.6898  0.4363
497.8728  0.1548
528.8728  0.6985
539.3454  1.8809
546.1114  16.059
557.3028  0.085
572.0352  0.0191
584.7676  13.0402
588.7076  0.1262
617.6034  0.3093
635.9194  14.8762
669.7734  0.1473
702.8244  0.3741
718.4338  4.9371
722.1602  0.0329
730.0887  0.4724
741.9594  0.1516
748.3876  2.3395
760.5619  4.558
763.6574  2.0517
798.1119  75.2311
814.4058  0.1172
819.8243  0.1056
846.5226  0.0131
850.2973  1.8442
852.051  0.5481
862.3696  0.6801
878.5571  0.4354
878.7717  0.5283
893.7352  27.4898
925.3266  0.3963
928.7006  0.1499
934.2171  0.0507
937.5841  0.0728
945.4606  0.448
953.4367  0.1674
990.6527  5.0507
1016.8106  64.0797
1064.1877  20.6829
1071.911  5.8783
1081.4705  58.1595
1099.3658  1.8634
1129.2688  0.8137
1141.3092  19.7191
1144.9863  3.4854
1163.3105  4.9665
1167.2586  3.3855
1209.849  37.0607
1214.3001  0.0076
1222.8239  1.2114
1226.2171  113.8839
1263.8492  1.1725
1278.5967  476.6583
1290.368  11.992
1309.3866  637.9177
1315.9629  14.4218
1337.8077  32.6922
1370.0179  83.8366
1377.951  24.7533
1393.4864  103.9671
1403.5107  748.1945
1403.6895  19.1004
1413.4021  3.2384
1432.0584  123.4991
1446.5885  1029.7061
1460.0436  9.462
1481.2354  41.0568
1495.0422  10.4059
1523.0006  74.7494
1556.9061  3.2331
1572.3072  332.2929
1583.0697  61.6871
1589.6813  1.5516
1599.3215  52.1214
1616.9945  336.9094
1619.6543  92.9921
3088.7916  51.0925
3088.8657  0.0284
3093.0462  94.2686
3094.6949  110.5016
3094.7864  67.1485
3107.0569  244.0239
3107.276  221.3972
3108.1371  0.0939
3109.1287  402.6147
3113.2749  128.1432
3114.2683  174.8424
3120.6783  530.2018
3131.532  5.9728
3132.0391  353.4239
