Frequencies[cm^-1]   RamanActivity[A^4/amu]
35.7121  0.4743
58.7028  0.1027
101.045  2.9752
108.7229  1.5105
128.2667  1.1031
163.4652  1.0693
198.7328  0.1743
229.4713  1.3582
230.6152  29.7292
267.7387  26.8681
276.1374  3.864
312.7442  0.0925
359.9905  7.3066
362.0407  0.3703
412.8818  19.5864
419.7626  0.5752
462.1688  0.2609
468.5299  6.2826
476.2203  8.1486
494.2999  0.4848
509.3216  8.1073
528.9328  0.0663
543.5465  0.9409
546.7897  1.6344
587.702  0.4224
593.5105  6.4699
616.7306  4.0703
637.8205  1.4817
642.4081  0.4132
665.8415  0.1075
684.4665  33.28
707.6229  1.146
727.7654  0.1992
731.84  1.8423
734.7633  1.7902
746.8766  0.7781
768.453  17.9708
778.1552  0.0815
782.6078  12.5237
791.4541  0.3682
818.0946  1.1768
825.4769  0.3098
850.5196  0.2318
856.5268  0.7415
861.0085  48.7976
866.0256  1.5958
871.1728  35.6526
877.9959  3.6779
907.5756  18.4798
920.0314  0.5276
928.0227  0.5428
931.0765  0.1522
953.2894  0.1531
953.5138  0.2034
982.5115  10.8612
1017.7133  34.0754
1035.9145  43.4256
1045.077  25.9768
1058.1685  17.5953
1069.563  113.0647
1108.1615  36.7928
1138.512  15.2886
1145.6917  10.8266
1149.6004  36.2795
1154.0483  12.3641
1188.131  8.4555
1196.5168  26.3689
1210.8731  17.1743
1219.9046  59.2795
1238.2973  59.1453
1259.5074  61.1993
1278.4639  89.5132
1311.2451  42.2019
1320.9846  1151.1485
1344.5774  241.2913
1355.4541  120.1065
1367.4011  1612.605
1371.4222  179.6611
1391.7316  9.6346
1410.2824  198.0475
1420.3681  132.7581
1432.8113  208.1658
1444.3909  435.4847
1457.0899  241.0404
1474.5293  105.7711
1502.5586  74.9909
1520.7272  3.3993
1533.4735  38.2023
1564.9586  218.7259
1584.0808  330.1002
1595.2906  218.7785
1606.2734  174.738
1610.3403  165.8976
1617.5995  369.7516
3089.3782  20.0056
3091.5487  16.1866
3094.3228  153.2312
3098.0462  106.1874
3101.5546  24.1062
3102.6276  181.4673
3110.74  149.7544
3114.6633  132.3303
3120.2277  249.8916
3120.8515  76.3774
3121.4119  663.8148
3133.1831  250.8881
3136.8499  79.4777
3156.9628  288.1911
