Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.177  2.5421
34.4494  1.4436
57.8596  7.3823
66.2291  14.8245
88.4138  0.6968
110.6024  0.3683
132.4295  1.5761
146.1548  11.9484
188.8682  0.5203
203.7766  0.9697
214.8254  40.84
244.4732  0.277
252.0499  3.2349
271.7899  0.568
319.7566  0.8786
329.8349  2.7768
342.3887  0.5928
366.3114  17.5501
384.985  0.0016
401.7633  0.1677
410.2057  4.0689
445.9587  2.3808
456.8272  0.1568
457.5783  19.4131
461.7781  0.1875
465.2486  0.1259
477.779  18.3852
502.1574  14.3402
524.5817  0.0881
531.6611  2.7907
541.6118  38.4761
543.6043  2.9202
570.8309  7.8072
607.2928  3.018
616.2189  20.5576
623.9579  0.6709
639.7952  0.5014
644.0939  8.3636
692.7041  2.2782
708.0954  0.274
724.1307  0.6772
726.4076  8.93
728.9437  1.1447
741.9632  0.0483
747.4971  226.6835
755.3789  0.5645
759.6068  6.0764
763.8306  9.7684
766.2438  1.7535
780.012  0.4175
787.118  72.5512
814.779  0.0841
817.3223  0.1853
817.8984  5.4787
831.0806  0.1455
839.8352  5.3622
842.3315  0.3863
858.9713  2.8593
859.5108  15.6659
869.7452  0.1918
872.3994  0.0146
883.2507  1.1632
891.4553  0.3382
893.7984  1.419
894.0458  1.2493
902.8062  0.917
928.6704  0.2991
933.4346  1.3558
942.5529  5.3353
953.1129  0.0979
953.6969  0.4636
963.6336  3.4274
1005.7434  99.8348
1018.8782  93.9156
1097.6177  5.2564
1119.491  0.3032
1129.3304  13.8101
1138.4951  17.5252
1144.4254  30.5303
1151.6782  107.1176
1163.8303  144.6292
1168.6398  84.675
1174.6601  466.693
1185.1656  2134.6192
1198.9442  162.695
1216.0141  13.4053
1233.2466  18.401
1248.3548  33.6473
1254.1316  35.4866
1259.3285  1313.8783
1264.4874  91.836
1269.2513  511.8154
1286.4678  106.2706
1306.8608  792.4844
1323.0465  572.4384
1349.5231  50.488
1353.5168  1286.0901
1377.4224  36.364
1389.9431  509.5884
1390.2801  2306.7549
1392.9549  900.2312
1397.2697  793.117
1409.4691  10.1562
1418.9533  15322.3582
1435.1584  2267.9385
1438.2218  307.5902
1451.5884  662.2824
1470.043  575.8764
1491.2399  452.6677
1507.0686  196.9618
1523.9031  149.2622
1538.3431  74.4461
1553.2591  27.8005
1555.8653  698.485
1580.1566  67.9206
1587.5736  1736.161
1605.1305  41.5037
1610.1567  890.0027
1620.6554  1580.6225
1625.0683  309.8392
3083.3168  6.6253
3083.7481  70.4432
3084.5358  57.6393
3085.157  18.2664
3086.0475  1.7202
3087.9567  78.7002
3088.8805  269.7243
3089.1778  11.0626
3089.6628  7.1861
3093.5457  152.1518
3094.1608  184.2567
3097.7991  23.6245
3106.2489  283.9836
3107.5873  202.8354
3108.1581  151.7848
3108.2122  282.272
3120.7259  572.5399
3120.8907  984.0029
