Frequencies[cm^-1]   RamanActivity[A^4/amu]
46.056  0.6896
56.7184  0.9014
105.9429  3.1032
125.9413  4.832
146.645  0.3293
194.3952  0.1459
222.9551  0.6205
241.158  22.2934
287.4356  0.2289
299.945  15.1358
328.4453  0.1034
376.0258  4.1553
383.3993  0.3937
410.9341  1.0348
425.7265  0.0433
452.9047  8.0326
459.0178  0.173
475.3606  10.7716
507.2676  1.9492
522.6557  1.2918
544.6388  2.683
563.255  5.9909
609.6739  0.3862
646.8086  1.341
660.2332  7.2169
685.2623  0.162
708.9052  27.6285
716.7213  2.3137
729.8207  0.1593
734.0326  38.666
753.6664  41.1305
755.9771  2.1295
773.2474  1.0044
779.5413  1.6612
792.9303  0.0975
808.2903  8.4476
832.1027  0.8755
842.3489  0.0734
845.2803  3.8359
854.1276  1.1574
871.1422  5.8023
878.6189  1.0216
882.1641  0.3925
918.7121  0.4806
922.1293  1.1933
926.5243  6.3882
937.4628  1.0566
940.7084  30.3662
949.9218  0.238
975.0973  5.6224
1039.782  46.5116
1058.5562  20.2225
1094.2527  32.3207
1105.0811  84.8529
1109.6992  5.3126
1136.8466  3.8553
1150.1498  38.6006
1154.8387  34.7939
1168.1671  200.9823
1198.8277  96.3522
1211.3154  38.2283
1217.2499  8.383
1226.278  24.8468
1255.1827  28.9927
1259.5281  58.8497
1276.6941  26.7328
1291.0386  218.0123
1318.422  91.7868
1353.2409  608.6096
1370.1291  103.3464
1380.0117  145.5201
1391.8176  159.8007
1409.2053  1313.8757
1425.162  102.8195
1431.0373  1762.8077
1436.2894  249.7604
1458.5936  9.328
1494.2432  143.4912
1546.3883  51.0525
1560.2479  73.6531
1571.9783  610.4877
1593.7771  187.6641
1605.435  479.9092
1611.3771  412.9349
1631.8215  263.0139
2949.1301  565.3319
2970.1921  179.9506
3080.9745  25.0652
3085.0282  91.8277
3086.4842  75.7121
3089.8418  74.517
3091.0693  90.3187
3099.2567  141.3884
3103.8729  29.7651
3105.2547  303.3446
3115.7373  232.236
3123.4722  109.0807
3125.0049  348.5895
3146.1298  424.9624
