Frequencies[cm^-1]   RamanActivity[A^4/amu]
52.2831  0.0076
64.5886  1.4555
83.5514  0.1789
142.7256  4.219
150.8915  5.9009
182.0924  0.1388
233.5971  0.7127
238.9509  1.2431
269.1076  17.4893
299.0126  2.7776
301.4489  3.6697
302.8367  0.1842
361.019  3.0615
406.6483  1.9332
448.55  27.2342
453.211  0.0233
464.6704  0.096
476.7229  1.8138
488.3186  0.1692
526.7541  0.7469
546.2206  4.2109
547.5813  0.4313
549.6811  0.0076
561.428  0.0222
585.0566  9.7623
615.6939  0.2228
619.1732  0.0558
652.6663  21.2515
668.0492  0.1276
703.9161  0.1189
709.1896  0.1842
732.0115  0.8622
747.4788  0.0494
751.3515  0.308
764.1706  2.1111
766.4643  17.1015
799.9998  6.8411
803.0329  76.3964
808.6916  0.3783
831.7297  1.0E-4
854.467  0.2113
865.585  0.0888
871.4959  0.0536
880.359  1.2201
909.0405  22.2353
909.4422  0.262
916.4946  0.9408
928.6085  0.3362
933.2188  0.021
933.6685  0.0978
953.0872  0.1145
998.719  6.9527
1013.8425  0.0297
1017.7369  71.4191
1038.0269  34.3665
1057.9517  0.7588
1065.2301  90.5626
1115.3268  1.8322
1126.014  1.5158
1144.3962  3.1113
1158.0763  4.9834
1160.6311  37.6366
1162.4337  3.0006
1197.5885  146.0333
1202.619  3.175
1205.7133  0.8322
1226.1711  0.5306
1261.2558  1.0051
1275.8928  20.41
1281.3769  592.1873
1292.922  264.4517
1319.7976  4.0071
1356.4191  12.6333
1365.5232  62.8424
1374.1217  13.6198
1391.5278  265.5563
1393.1926  143.7605
1404.3935  27.0133
1427.1705  759.592
1448.4186  9.032
1452.8192  678.9845
1472.6937  1.7852
1473.4942  32.3224
1492.1545  22.5794
1553.797  12.816
1579.4548  80.9677
1587.6555  571.0166
1596.6822  4.879
1605.0908  217.5442
1613.8264  241.651
1622.1905  7.3093
2965.5326  359.3316
2992.8141  138.4652
3088.6041  0.5012
3092.3194  0.0795
3092.3692  3.4484
3093.0697  222.1737
3095.6662  5.7617
3097.5492  87.2064
3104.9859  179.0836
3105.2812  95.1817
3107.331  202.7146
3117.1112  34.5585
3117.4855  599.666
3120.4129  586.4123
