Frequencies[cm^-1]   RamanActivity[A^4/amu]
51.3596  3.7225
73.9679  0.9451
94.5818  1.7839
120.5584  4.3277
143.7675  5.7926
180.5602  0.9746
222.1774  1.9389
255.1313  2.653
257.658  3.8562
291.6335  4.0668
304.1328  14.8226
333.8009  14.1387
361.3457  17.0954
391.0641  18.228
404.6054  14.4655
424.7516  7.9925
437.718  2.4227
464.7867  5.5304
484.7297  1.2185
502.6966  0.2737
522.004  1.4073
529.6488  2.22
547.748  2.648
555.7539  4.1644
581.1673  0.9235
601.3536  1.3077
612.7194  3.0653
628.0679  2.2013
638.0136  0.4184
646.1826  21.1663
688.9256  4.4985
731.8079  3.3364
735.5961  0.6987
740.8606  2.4656
742.4758  2.8433
749.486  1.6384
759.7927  0.7132
775.624  1.4754
801.3221  0.4608
825.7032  1.2514
830.9014  2.4952
844.4704  9.066
845.979  6.9071
859.8255  1.3322
870.0172  0.6617
878.788  1.0953
909.4505  3.482
926.9155  1.5741
929.8833  6.695
936.6494  0.9962
939.2361  2.2726
944.8311  0.8505
952.1663  0.5349
977.2543  4.5242
998.0122  46.184
1033.325  20.161
1049.2543  57.5745
1070.1402  2.3665
1083.3943  40.5457
1115.7697  25.3684
1116.451  7.0922
1140.0645  2.2572
1148.4467  0.3996
1153.5729  39.5162
1168.2829  30.2873
1173.8912  27.0899
1190.0433  65.5472
1219.6615  5.0398
1229.7047  68.2192
1251.5893  19.6701
1263.5231  291.0098
1288.592  3.2776
1304.6229  223.2056
1333.124  36.9348
1347.9699  483.9273
1352.8816  7.2672
1368.8278  96.6104
1378.7393  313.5645
1397.0787  58.2756
1406.1099  32.4597
1409.4128  372.9812
1426.0077  62.1675
1455.9212  76.7928
1463.1127  11.7285
1472.5188  20.2939
1484.7853  32.4384
1521.6375  49.1406
1554.7424  128.9325
1563.0225  163.5319
1574.1526  24.6323
1592.7035  44.8603
1598.9359  94.7993
1604.4952  334.5539
1619.7293  181.0572
3087.3035  39.3368
3089.5365  55.4056
3091.8075  125.8283
3094.5751  92.2733
3099.3909  83.2761
3103.0639  178.0222
3107.6712  272.9341
3109.9092  245.5347
3113.8975  320.9519
3118.6245  495.9207
3124.6831  57.9565
3132.9293  266.5303
3134.458  95.0431
3146.004  153.5772
