Frequencies[cm^-1]   RamanActivity[A^4/amu]
-12.7054  1.3171
30.3961  0.8454
61.1733  0.3622
97.8952  2.7987
117.0315  7.0318
118.896  0.1889
137.7468  1.3463
169.0399  2.002
208.0418  0.0632
237.8181  0.1728
244.0053  38.1368
255.4883  4.3147
270.2169  25.7092
323.422  18.7008
331.7071  0.8198
368.6242  27.5224
394.3159  3.303
417.2711  16.5024
425.2116  0.9611
451.9364  7.488
452.3593  0.0869
471.0839  0.039
490.6241  7.195
509.1464  13.8271
510.9693  0.6341
523.7301  22.6271
535.872  1.801
540.9131  24.6096
551.0369  0.0202
570.4715  22.0505
589.0379  2.0357
593.0741  0.097
604.6484  0.2022
630.0798  0.1228
637.6321  0.1335
666.8079  0.8677
679.2709  0.2808
712.3387  1.1666
727.3482  1.2229
734.145  0.3709
743.7157  0.5534
752.7358  0.2837
758.8326  15.2208
770.286  0.1103
783.4087  0.4512
785.5654  24.6342
789.9953  1.8703
805.0822  0.0285
826.5746  0.5577
843.611  5.1795
849.076  0.8244
852.9779  63.3187
856.1803  3.2783
865.4902  0.0725
868.6755  24.3997
880.4424  0.7198
894.8558  2.7568
913.1864  1.4986
921.4121  0.0954
933.9843  0.1119
937.608  0.561
943.7622  1.2237
951.5258  0.1356
959.2001  60.3768
1023.9034  172.1564
1038.0226  22.2919
1052.7868  13.9955
1079.8562  7.019
1094.2859  36.4095
1103.2092  15.5582
1123.845  11.7792
1141.6539  26.9455
1143.6818  1.9528
1153.6836  13.6361
1164.787  24.6942
1180.2758  45.6934
1186.3733  0.4436
1200.6304  24.4595
1215.571  21.946
1220.8233  93.202
1231.9061  28.8068
1240.2825  117.0089
1269.1903  372.186
1279.3245  1210.9971
1289.2314  117.9563
1333.7735  53.4531
1346.5034  28.8661
1355.3918  1117.4307
1358.9958  116.7627
1369.4214  322.2699
1373.3085  1753.0708
1376.878  2097.2249
1400.328  37.4085
1416.36  357.7843
1422.8978  381.241
1430.9937  167.2772
1444.9707  22.3049
1460.3696  29.8566
1471.1672  111.4664
1503.921  140.9776
1514.3118  9.838
1525.748  186.0671
1558.3018  5198.5855
1565.5024  259.821
1585.9141  159.1899
1588.5169  186.3157
1590.9725  45.1134
1596.8655  706.0095
1607.4249  123.839
1609.6428  10.6485
3090.8732  33.4634
3094.3756  45.2986
3094.8775  166.5861
3095.86  118.7908
3102.0131  195.1709
3103.0038  166.241
3110.3601  145.9791
3111.5682  543.0299
3116.4062  289.28
3124.0293  38.3022
3124.9429  366.8252
3126.9461  54.0478
3128.2928  47.4247
3135.3622  212.0023
3142.2914  293.9031
3149.6078  51.979
