Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.7265  1.9021
42.7204  5.6511
64.9662  6.5396
78.2143  0.9934
96.3986  4.2109
104.9919  3.4205
121.3189  1.0707
168.2336  28.7353
178.3889  0.5563
188.7476  5.5969
207.7093  30.9699
238.4378  36.9685
249.563  95.895
261.6707  4.5575
279.2853  17.6303
292.5203  9.3221
322.7996  2.3179
340.3546  6.4209
350.0888  4.7453
380.5391  36.7774
396.8698  7.0968
411.2203  10.8569
431.1202  5.9315
438.5795  3.9131
442.0334  33.5544
453.8156  10.6988
474.0388  3.0724
487.7568  12.2094
500.3888  10.7224
511.641  2.8624
524.6088  7.5786
530.7972  3.395
531.8052  7.612
538.7255  14.3181
549.2662  13.3524
558.2081  1.8675
579.2257  4.8781
595.6524  2.0309
618.1443  6.011
621.2293  1.9625
629.902  12.4142
633.3356  5.124
653.7588  1.038
668.2346  15.7345
681.9361  1.4738
697.6686  6.607
702.2948  50.7659
728.6543  0.7991
741.4908  13.2283
744.342  7.6394
752.419  14.8581
756.9042  1.6512
759.6511  7.2329
787.9231  3.5919
791.8962  3.5713
799.5166  62.9739
806.9114  10.0603
816.0867  0.9903
828.22  9.5277
830.935  12.182
834.4303  32.7543
846.9122  8.0763
860.2493  2.4682
863.3653  5.1751
872.5324  8.0127
875.3488  2.5049
896.6811  23.024
911.0814  3.058
919.975  6.9592
927.1723  1.4954
928.9507  8.4998
934.3458  0.4324
942.4205  2.8787
945.44  43.6977
949.7364  4.7246
950.7956  0.3711
977.2642  10.4952
1025.0601  38.3414
1032.421  97.4533
1049.5896  72.9152
1063.0749  65.1876
1072.9866  11.3396
1089.4536  10.4052
1103.7349  42.4014
1122.1674  2.6982
1132.3205  10.1948
1142.3711  1.116
1143.8226  9.5268
1152.8704  203.9388
1155.3857  60.9232
1170.7314  362.8426
1180.2406  11.9341
1187.7324  5.987
1191.179  276.9836
1223.5353  811.1335
1233.7992  299.7955
1246.4684  7.7057
1259.1158  1433.8513
1269.71  1426.1853
1279.7135  1344.1828
1294.8384  93.7558
1311.4134  54.1122
1325.0985  782.2778
1340.2076  148.9083
1346.2479  636.2724
1354.6808  976.762
1365.7966  67.8072
1368.384  399.4022
1376.0852  1236.7805
1386.8349  1577.9088
1396.3521  2325.3227
1401.666  320.0814
1416.1859  107.9661
1417.9833  256.4856
1431.38  252.3492
1456.4225  214.9347
1461.3231  173.8391
1461.6178  63.5271
1462.1989  112.2882
1484.5417  140.6822
1506.0777  533.724
1522.3178  19.9816
1530.247  59.0937
1559.6372  536.9377
1562.8374  1165.3502
1576.0628  493.6788
1581.2331  105.1331
1589.0051  234.2502
1595.497  5473.2861
1598.8667  757.987
1607.6468  115.9962
1615.5063  313.3837
3086.2581  74.7352
3091.6936  66.7681
3094.5454  39.6593
3095.3395  141.8809
3096.8297  220.3781
3099.6002  99.8993
3102.4097  206.0677
3110.0312  327.4802
3112.51  100.8051
3113.8528  401.7635
3117.3779  392.4029
3123.9833  92.8515
3125.1581  286.5891
3129.3075  71.488
3130.3099  103.0307
3132.5532  415.7271
3136.6861  364.8846
3139.6771  181.894
