Frequencies[cm^-1]   RamanActivity[A^4/amu]
-6.1508  1.2762
-2.6112  0.1611
47.0177  0.1261
61.0867  2.1646
78.1304  0.1673
102.4295  0.3577
109.2918  0.0306
118.3962  2.2726
145.3016  3.4545
162.0078  0.5229
186.8373  5.9845
238.0646  6.6526
240.7468  3.8244
274.9923  5.8585
275.8145  0.1835
294.8357  23.0967
298.1853  2.0998
308.9784  2.9369
328.8781  0.553
334.4706  0.1178
346.6425  58.5332
365.6933  2.7565
405.7395  0.1243
420.1016  0.2652
433.6192  0.3391
449.4162  16.4653
453.9785  0.1479
458.4741  0.0093
471.6958  0.056
496.5465  24.2334
511.2767  3.0E-4
523.4865  0.0045
526.0877  0.023
539.6662  0.0182
543.4347  0.0323
552.8044  1.2844
563.0469  0.6428
577.4114  1.1853
601.4986  1.5575
606.4864  0.0086
608.8107  2.6944
610.7062  0.2011
626.3837  19.1476
640.3679  0.4106
652.8206  0.0
670.8344  2.2064
680.7012  1.4953
689.4677  0.0788
711.8123  0.9965
718.3873  0.001
733.9963  0.1572
738.0664  1.372
738.7618  0.5776
742.0712  0.3637
743.3664  0.3492
749.4253  0.0046
770.7083  0.0108
773.3168  0.0122
789.745  31.4264
804.5032  0.6388
807.8923  0.0386
808.6515  0.4448
835.0331  0.6901
835.3947  0.6089
846.4713  7.9417
847.1837  0.303
857.4937  0.0514
858.3951  8.0119
867.9257  0.2008
869.5867  0.0087
880.956  20.7059
907.2773  0.1388
910.8878  0.0069
925.0586  0.004
931.4861  0.0422
938.401  0.1489
944.8474  0.0151
946.7601  0.0731
989.1491  1.3063
999.7634  88.2997
1002.1464  7.5347
1037.5276  24.2966
1053.4066  13.589
1057.8615  46.7017
1076.9125  0.0219
1086.8153  8.9222
1093.8597  21.2864
1105.0163  7.1974
1117.5615  34.4321
1123.1577  0.0026
1132.7632  49.8589
1150.9266  4.8455
1159.0675  6.4903
1160.9244  5.1811
1168.4822  17.5099
1195.0393  3.9724
1204.2047  20.0184
1211.711  9.4101
1228.6229  87.09
1248.7529  36.2379
1254.8186  88.4745
1261.7999  21.8619
1271.3325  387.6859
1271.9547  16.149
1290.6146  1484.8469
1311.1165  16.4247
1327.0987  932.8199
1334.6491  0.2488
1349.3511  334.1386
1350.1443  2.3312
1355.133  208.7614
1356.3115  108.4139
1358.1167  22.3847
1372.1543  1195.2301
1377.1952  70.8659
1384.2061  5.8645
1398.86  6.002
1415.2946  16.6358
1435.4352  7.4648
1440.3919  37.5551
1448.5588  538.4138
1465.5207  8.034
1468.8915  1.4255
1478.7177  18.6623
1488.5846  2.588
1489.7126  62.9611
1526.8082  166.9791
1532.4958  51.2586
1567.6858  1.0427
1574.491  63.4917
1579.3428  303.2562
1584.1603  1.6856
1587.3206  1262.8474
1587.8703  92.0184
1591.6524  96.5434
1595.9225  390.116
1605.6575  176.4902
1606.0278  10.5294
3100.0094  110.1167
3100.1021  49.3729
3103.3067  228.3129
3104.2616  179.8317
3105.3953  267.3341
3113.768  401.0152
3114.0917  216.6393
3126.9529  9.3454
3127.1203  24.2841
3129.5608  10.0231
3130.3533  176.0717
3132.6062  12.4149
3132.7297  67.8912
3141.3186  67.2749
3141.7673  470.5679
3143.6235  74.8631
3145.0802  673.1468
3165.3761  60.8213
