Frequencies[cm^-1]   RamanActivity[A^4/amu]
-18.1129  1.5844
52.5744  0.7002
64.8624  0.1787
77.7132  0.2799
119.6072  8.0068
138.6392  3.5198
179.6427  11.1351
187.8664  3.0078
234.0592  1.2066
276.7388  28.8861
277.7903  0.7876
319.5288  133.7433
329.2538  0.9401
348.9976  0.16
367.3083  11.4662
388.8849  20.1994
403.5459  0.3567
436.054  0.3642
463.2677  1.0627
489.398  57.0822
513.7797  0.3042
530.4736  0.5773
549.7728  373.4346
562.1142  45.5771
566.0517  0.2593
575.0121  58.2348
617.4848  1.1893
625.3649  0.5886
645.4438  4.1424
660.7712  3.2801
670.7802  0.8435
684.6854  52.6784
702.9349  0.4797
716.459  1.0808
732.5091  0.5242
734.3398  1.4208
747.1089  3.4084
761.1084  3.6576
779.8741  22.6037
785.5828  0.2968
810.2888  0.0423
821.1891  38.8769
830.7302  1.5386
840.3641  4.1121
867.9648  45.7893
868.5832  1.3736
882.1804  33.7897
897.5866  1.1073
905.5798  1.6601
915.5623  1.6985
924.4356  136.7447
935.1569  0.2475
945.3573  2.4776
946.5143  0.3026
983.1888  286.9401
1000.7671  509.3884
1018.4291  99.1057
1047.0325  11.4256
1051.0412  87.7355
1075.3332  1360.5283
1084.2358  106.7267
1103.919  118.0932
1138.7309  147.5081
1142.9005  290.1647
1148.0704  143.8137
1149.7203  29.994
1157.062  270.1027
1170.5489  555.1493
1189.0419  199.2699
1216.0708  234.0913
1228.2793  77.3395
1252.0346  300.0287
1280.5947  334.3127
1293.7231  252.8986
1315.277  271.833
1331.6233  212.7061
1345.7985  173.9807
1369.0365  184.2086
1388.9336  353.423
1402.6784  553.6409
1434.5932  302.0441
1443.6574  54.5305
1452.7626  67.4219
1457.6106  1336.8717
1469.0558  4674.9152
1513.4722  886.9235
1522.0088  38.2417
1537.0013  692.5301
1546.1958  125.9953
1586.4633  67.8866
1589.8363  132.9695
1593.6532  689.2393
1600.4887  271.3644
1622.7021  1975.879
3093.8589  23.84
3095.2235  31.3206
3098.6745  70.5176
3103.5804  151.3388
3104.1993  233.8166
3109.1504  216.3265
3117.627  512.5574
3120.862  411.361
3121.4756  491.1675
3132.4698  163.2025
3135.9268  150.9187
3137.8964  101.0708
3162.2742  90.2383
3177.3524  82.7082
