Frequencies[cm^-1]   RamanActivity[A^4/amu]
90.3333  0.4665
96.8917  0.1932
220.3139  0.2803
233.4156  2.0398
239.6359  4.1156
385.8865  1.0838
400.8398  23.7249
421.1135  0.2179
433.4355  2.4572
490.3283  0.5124
490.4695  3.3797
524.6326  1.6952
541.0122  7.9785
584.4328  0.2683
610.68  1.3704
705.1889  35.5364
707.3024  1.3192
708.6137  0.333
722.0235  0.1048
740.5361  0.0893
781.6439  0.8383
802.6149  7.0E-4
821.6881  8.0059
853.9404  1.8552
854.0106  0.0089
866.0694  0.6823
912.7047  0.239
926.434  0.088
937.7233  0.1779
951.8813  0.1903
953.3877  0.0133
992.7344  2.0807
1035.4283  1.1815
1041.3142  59.4202
1086.0155  0.98
1131.7476  0.1052
1141.8935  2.9011
1150.7633  7.528
1150.9269  4.2877
1211.7402  3.2048
1212.7366  34.5316
1230.1866  30.7256
1263.6485  3.2164
1296.9528  17.3252
1361.3555  383.243
1364.5794  18.0641
1403.9715  13.4456
1417.8626  41.9177
1431.2046  120.231
1448.3917  4.7905
1495.5777  0.6774
1521.4917  57.0811
1564.6313  25.6871
1599.0644  54.0793
1611.2971  47.561
1612.1905  33.0321
3086.814  25.3205
3090.3967  78.9393
3090.5451  45.7392
3100.2558  220.7059
3102.1246  31.7703
3105.6373  194.5217
3113.3944  5.0456
3117.3382  476.1499
3123.2653  21.2358
3128.9667  389.79
