Frequencies[cm^-1]   RamanActivity[A^4/amu]
52.7944  0.0
85.7561  0.0
143.4202  4.5053
158.3969  0.0
184.8272  0.0515
261.9906  0.0
293.8512  2.7296
308.2477  0.0
311.2294  39.4097
370.0194  0.8481
430.3896  0.0
455.9741  0.0
460.2052  0.4841
465.7478  0.0
487.9582  24.5896
503.4845  0.0647
547.6633  0.0
554.5804  0.0
600.9134  0.0
614.0879  4.838
621.9098  0.0
717.0841  0.1869
717.9948  1.1488
732.0503  0.0
745.8899  0.0
746.9832  147.6124
750.1095  0.0
760.9306  6.0202
769.2546  0.0014
813.9297  0.0
826.8111  0.9721
832.6675  0.7407
846.9294  14.6499
863.0875  0.0
884.4147  0.0
884.8624  0.092
889.7973  0.1131
918.0391  0.0
932.4535  1.6366
934.1577  0.0
953.7669  0.0
953.8015  0.9518
1005.9092  0.0
1006.2421  137.0914
1118.705  0.0618
1119.8317  0.0
1135.9265  0.0
1147.3822  4.8173
1153.0977  0.0
1165.8789  77.6577
1190.6061  0.0
1195.8876  89.3941
1251.5835  0.3613
1255.5422  0.0
1281.5136  0.0
1292.3203  0.0
1320.1108  2.2305
1365.7739  0.0
1375.9744  0.0
1389.9952  15.9463
1395.2482  1560.6608
1402.2048  0.0
1438.2863  893.7331
1443.7621  7.3131
1463.3602  0.0
1516.2525  10.6668
1534.983  218.3622
1542.2314  0.0
1563.0993  0.0
1600.7715  102.0047
1612.6527  0.7706
1627.182  0.0
3083.0108  7.2434
3084.8533  0.0
3085.0775  4.0E-4
3087.6518  200.0455
3089.4371  1.9637
3089.4837  0.0
3093.7907  0.0
3094.1959  376.2941
3107.9708  367.3398
3108.0059  0.0
3120.4388  0.0
3120.6329  1101.8457
