Frequencies[cm^-1]   RamanActivity[A^4/amu]
21.3903  0.2535
46.2455  0.2482
58.3819  1.1421
100.3438  1.7683
107.2282  0.3155
137.6716  0.6479
158.7976  1.1704
172.4727  1.1239
198.6049  2.6048
243.0848  2.152
249.8886  1.1893
258.8685  55.5028
278.3546  1.3285
299.053  0.4195
318.7862  3.2787
323.8769  15.3071
346.6284  0.8186
353.5658  6.317
407.9674  0.3992
411.0857  28.9961
431.5122  0.517
442.7998  16.2328
446.2833  0.5135
461.9848  1.5027
486.2787  19.1774
503.0245  0.2891
511.1581  0.1298
512.2355  5.3056
530.1012  0.2718
534.9042  19.179
542.9598  4.1798
555.0512  1.7959
564.6371  0.2614
572.6152  4.9935
593.8768  4.3969
618.8548  3.903
619.0071  0.3192
631.4762  0.1572
632.118  0.743
664.9377  3.2237
678.9129  0.0247
695.4303  4.6757
699.7854  1.4511
726.7727  0.2763
733.7083  0.7978
743.1005  2.6027
744.3263  1.1083
751.4807  0.0164
754.1223  6.3394
774.2886  0.0784
788.6665  4.2585
795.8582  1.1024
799.6028  0.9296
820.4799  0.3362
822.9237  0.184
827.6631  45.5906
851.7777  1.1305
858.2914  0.6337
864.9234  0.9083
873.4361  0.1518
877.911  0.7086
883.0023  9.9701
913.0824  0.7488
918.1429  18.8808
927.0599  10.2106
928.8464  0.0466
931.5812  0.152
937.583  0.0646
944.0951  0.8
950.712  0.1005
970.2641  12.7717
1001.5678  1.5229
1027.0925  63.5461
1033.5407  43.1324
1075.965  7.7533
1086.6492  12.6295
1096.7455  83.784
1120.194  7.7766
1134.7351  6.9201
1143.4703  3.0982
1150.6353  2.8395
1166.8024  10.3585
1170.0784  11.2106
1177.4889  26.7526
1191.6859  18.0832
1195.9841  23.3699
1216.0841  103.6098
1228.0858  16.7497
1241.7775  40.2199
1264.5265  95.3677
1281.5429  499.4518
1289.9664  454.3109
1295.4842  372.4856
1312.7885  484.2684
1337.9021  228.1421
1340.639  641.633
1360.8486  14.3529
1364.117  89.7286
1372.6944  199.0321
1378.7756  102.4867
1388.6942  307.2647
1396.4945  46.1757
1400.0717  2032.7991
1407.9006  19.8265
1415.592  32.3253
1430.8738  103.4501
1449.1855  378.5113
1459.8116  16.6648
1469.7682  3.3313
1474.9267  164.1081
1492.5901  11.9708
1509.9378  60.5503
1524.0261  195.8034
1562.975  298.8424
1568.7667  13.8152
1577.6744  405.0393
1582.1642  38.241
1589.8671  184.272
1597.2275  57.683
1600.8752  161.493
1609.3585  92.1855
1621.6533  330.2668
3087.6629  50.9879
3089.733  88.1177
3090.6446  32.9936
3094.8419  109.0271
3096.0588  178.8592
3102.4472  145.3399
3102.9397  194.5778
3107.6866  338.5588
3110.8954  447.8711
3112.3723  82.4995
3116.6249  388.9643
3125.0272  178.8204
3125.9715  83.2725
3133.4648  76.0319
3135.1063  354.2612
3138.1676  373.9608
