Frequencies[cm^-1]   RamanActivity[A^4/amu]
17.6765  0.0
39.579  0.0
44.5592  0.5575
91.8198  0.0
107.1017  0.6139
133.0271  0.0
168.8478  0.8077
173.8449  0.0
181.6724  6.136
220.8707  0.0
246.2107  6.4763
262.4439  0.0
278.2922  87.4916
306.7748  3.7855
315.742  41.2983
322.5868  0.0
326.2811  1.5176
333.5433  0.0
347.4956  0.0
386.3709  60.4463
417.9019  0.0
419.3818  3.7607
433.0696  0.0
460.3761  0.0
472.3287  0.0878
488.135  25.7867
505.0254  0.0
507.636  2.8563
509.9537  0.0
517.5819  0.4256
535.6365  0.0
547.4376  0.0
549.0089  1.0314
554.87  11.2786
571.9088  1.8148
590.2153  0.0
594.9072  0.6121
595.5204  0.0
625.8189  0.0
630.2794  0.0
644.9906  0.5057
659.7117  0.0
667.256  0.398
677.8358  0.0
697.9229  0.262
716.2667  0.0
726.9461  7.8957
736.4832  0.0
744.5371  1.9998
744.7986  3.0E-4
757.7437  1.047
765.0685  3.3354
767.364  1.2453
789.496  0.0
794.3681  0.0
809.1742  0.2044
810.2369  0.0
830.5268  0.0
840.2715  0.0
850.4776  0.0
855.2508  0.5664
868.8676  4.0016
872.8176  1.6167
875.2241  0.0
878.1292  48.5922
883.3267  0.0
915.4038  0.0
919.2476  0.4344
920.915  12.2867
932.3613  0.5285
936.529  0.0
941.11  0.0
943.0412  0.8618
950.8808  15.5867
976.6599  0.0
1032.2782  177.341
1065.3235  0.0
1078.7933  50.2544
1095.0426  0.0
1095.8527  50.5053
1097.7822  0.0
1131.5592  11.8024
1142.1858  35.5815
1143.6831  0.0
1150.6349  0.0
1165.7619  35.899
1184.633  0.0
1187.8458  5.7828
1198.249  0.0
1199.8471  165.3968
1211.629  0.0
1227.028  0.0
1230.5476  78.7351
1266.5047  0.0
1272.8335  1163.0906
1288.4163  1.0E-4
1308.6767  297.9306
1309.6658  0.0
1321.3613  646.1676
1344.6168  256.9349
1345.1376  0.0179
1361.7255  148.991
1362.4544  0.0
1371.8377  2826.285
1373.8426  134.5808
1384.0579  1.0E-4
1389.1063  1.0E-4
1409.5962  31.5622
1416.9592  14.716
1416.9673  58.7221
1429.7774  0.0
1441.0352  88.7193
1457.5561  1.0E-4
1468.9767  0.0
1470.3726  171.6614
1496.7956  76.9017
1516.3043  0.0
1516.9651  220.2866
1528.5045  0.0
1567.8109  2052.2371
1573.5898  935.1344
1575.2892  3.0E-4
1586.9186  60.0009
1587.5975  0.0
1591.9026  255.4433
1597.2105  1.0E-4
1611.4554  526.1935
1612.4793  4.0E-4
3095.1026  68.6865
3095.1174  0.0025
3097.4607  0.0
3097.5499  464.0106
3103.9998  0.0153
3104.0179  433.5106
3111.7975  0.2951
3111.9276  956.0336
3126.1041  91.9868
3126.2026  0.0
3131.3779  2.0E-4
3131.519  53.6958
3138.0479  530.0265
3138.0988  0.5688
3145.9543  0.2023
3146.1608  624.3345
