Frequencies[cm^-1]   RamanActivity[A^4/amu]
20.3705  0.0
32.1224  0.0
51.4362  2.2696
79.9299  2.6867
84.0398  0.0
107.0355  0.0
118.9246  0.0
137.9434  2.7385
173.2768  0.0
187.8944  180.6383
218.9376  2.0024
227.1709  198.1247
238.0186  0.1374
246.8647  0.0
275.0051  0.0
288.7609  0.0
310.7639  6.5729
356.481  0.7186
371.406  0.0
375.4901  0.0
384.8725  4.7876
396.314  23.0961
429.6494  0.0
432.9243  0.2413
452.3286  0.0
475.0789  62.0973
489.6537  6.0407
494.658  0.0
508.356  2.1432
512.8335  0.0
517.0009  0.0
519.787  1.5158
525.5754  0.0
527.4299  54.9153
540.1826  1.4542
545.5066  0.0
562.7117  63.804
578.3747  4.8822
590.8256  0.0
627.6792  0.0
636.2695  26.9599
636.618  0.0
645.4621  1.389
671.9601  0.0
681.4819  0.1867
686.3964  0.0
722.9224  41.8439
727.4775  1.4652
728.0237  0.0
732.8437  0.0
739.6838  2.1031
746.0838  0.0
777.0327  0.0
782.519  0.0
782.6524  3.6049
784.9791  0.0
798.8534  73.1478
806.7519  1.351
823.6283  0.0
828.2182  0.4856
832.4191  0.0
840.3564  0.0
846.4498  4.8489
850.7379  82.2093
866.4865  0.0
868.5218  5.2532
878.7465  1.4564
880.4136  0.0
895.3325  0.0
895.5846  7.8837
920.8341  0.0
923.4716  0.3818
931.4845  1.2698
934.3117  0.0
950.9791  2.0E-4
951.0197  0.8649
977.6549  216.0764
989.2988  0.0
1028.8524  0.0
1030.2491  195.6857
1066.5226  0.0
1067.657  123.2242
1101.396  282.6579
1112.1946  0.0
1134.8171  32.7591
1135.1543  0.0
1142.6115  0.0
1147.4099  383.7349
1153.5593  105.2273
1159.0645  0.0
1169.6457  627.4714
1173.2833  0.0
1188.3385  1158.0917
1202.2424  0.0
1231.9195  0.0
1238.2954  2934.1312
1260.3166  6792.3747
1263.6001  0.0
1276.9361  2119.9946
1295.7425  2395.0356
1299.0349  0.0
1314.0267  36.2301
1326.5467  0.0
1337.5528  0.0
1355.7008  0.0
1361.8679  0.0
1371.5786  1118.2726
1377.641  7521.2266
1378.6792  0.0
1392.8092  0.0
1398.8897  600.7559
1411.7526  3881.9772
1414.6262  0.0
1424.2687  0.0
1427.6895  492.0425
1454.4682  135.9402
1463.2247  0.0
1463.7346  200.5673
1481.6141  0.0
1485.108  1075.5538
1513.0492  0.0
1523.1019  0.0
1527.4087  100.7967
1558.0267  1521.8553
1568.4628  0.0
1576.177  2029.9885
1581.0903  0.0
1587.0213  8232.5916
1594.22  8678.3973
1606.9958  0.0
1613.0366  443.5412
1619.8948  0.0
3086.7713  1.048
3086.7811  188.2836
3091.95  0.5721
3091.9572  152.0779
3095.8781  0.01
3095.992  398.6187
3102.623  456.2239
3102.6243  12.3719
3114.0427  6.0E-4
3114.131  487.7895
3118.7673  0.0457
3118.8034  810.6901
3127.053  9.0E-4
3127.0907  607.9993
3132.6998  231.3573
3132.7383  0.0218
3141.8512  0.0
3142.1858  576.8254
