Frequencies[cm^-1]   RamanActivity[A^4/amu]
28.1374  0.8543
38.395  1.4176
80.7893  4.1014
97.1037  0.5594
119.8947  0.6442
143.3155  1.2634
164.7859  0.0378
177.3479  0.6967
216.0588  129.1265
221.4374  2.5973
250.3642  0.5525
272.6395  34.1859
275.5331  2.6039
304.9762  0.8219
343.4623  0.1284
375.5234  0.9019
378.4248  1.2947
386.1072  3.3514
416.0349  11.3802
419.6529  0.1632
449.3774  2.7324
458.962  20.3974
476.097  0.7914
494.8291  0.946
503.1399  1.8549
515.0753  1.9765
518.7339  0.9967
532.5133  26.1494
537.8813  0.5785
542.5168  1.2454
554.7331  0.5345
558.1979  14.5414
566.3899  4.0669
588.6576  6.495
628.7073  1.8276
639.9598  0.8749
650.9688  0.5641
652.8398  16.458
684.3108  0.6672
698.2947  1.3021
719.2027  0.9351
731.7282  0.4511
738.3817  0.3517
743.6073  16.6267
758.1197  11.2606
763.1802  0.1243
779.7111  17.8017
782.2582  0.2626
787.208  0.141
800.1562  0.6147
814.3434  0.0312
819.1023  34.6379
836.4198  1.139
843.5341  0.9483
852.0653  2.2317
860.6728  5.142
862.3865  19.0899
863.0779  0.0959
875.2511  2.2911
881.0284  2.012
916.6947  1.384
924.2757  0.5391
926.677  2.1221
938.2814  0.1704
941.1161  0.7827
944.9712  2.0378
951.6384  0.053
969.0048  24.3251
1036.487  98.8529
1041.0912  44.963
1052.8215  78.7744
1077.8703  10.7318
1083.8309  2.3136
1113.0685  7.7419
1136.7681  12.2085
1141.5972  23.578
1151.839  10.1961
1155.4276  132.2057
1163.1643  140.7278
1170.8249  331.515
1189.9665  185.0629
1214.2838  474.9277
1219.2374  162.7609
1223.1188  14.6366
1225.8888  210.4615
1253.4672  487.6629
1262.194  29.0958
1285.1442  80.5899
1309.6898  473.0335
1332.9108  293.0121
1337.5074  28.269
1356.4137  2598.3982
1363.6801  3332.3442
1372.5554  89.9903
1388.2439  938.0158
1396.5253  1096.0518
1398.9138  223.6367
1405.8379  510.1849
1418.7052  259.866
1422.1089  383.0514
1437.6241  17.6501
1442.4401  33.5885
1451.8408  157.9226
1472.2913  6.0948
1483.4556  395.117
1494.9361  216.5921
1506.4782  310.6032
1547.6343  106.0451
1561.56  488.9958
1566.3624  625.4986
1582.9428  254.8381
1589.8509  700.7402
1593.4329  1834.2217
1607.4279  251.8076
1613.2522  364.1923
1615.4163  1086.0913
3086.2841  72.3537
3087.465  48.7996
3088.1434  92.0769
3090.906  29.8508
3091.9722  59.9598
3094.8531  170.1493
3099.7824  232.7042
3101.8516  224.7361
3105.6807  225.6948
3106.2631  300.2162
3112.0154  158.0235
3112.5005  14.5477
3116.4915  831.4192
3118.8084  389.3868
3129.8175  336.2697
3131.9413  174.689
