Frequencies[cm^-1]   RamanActivity[A^4/amu]
55.0914  0.1246
90.5123  0.1162
149.7571  0.8676
185.6054  0.1448
213.9128  0.3611
268.5001  0.5643
270.6528  2.5033
301.6811  0.977
353.6907  0.1038
372.9471  41.6816
396.7133  25.4571
423.7197  3.7896
473.1994  0.679
492.5798  0.0352
493.13  21.0936
498.4259  2.2938
510.8485  2.6924
537.3052  37.7745
550.3526  0.6531
560.5357  5.2103
607.5021  0.3626
633.6436  1.4961
665.5794  6.541
674.3341  0.1628
722.6112  0.14
732.8745  0.6298
733.4019  1.2059
747.7041  1.4165
758.6859  0.5791
790.1322  0.2096
795.43  0.279
804.081  1.7768
826.3629  1.111
850.1723  1.7332
866.3904  1.7065
877.1377  0.5762
920.5667  6.4856
921.6579  19.7222
927.8038  2.1824
938.8323  0.3936
941.6768  0.578
946.0787  1.3976
1014.1558  2.1905
1033.6446  4.4731
1051.1562  34.3402
1068.1603  8.886
1092.8348  10.2635
1133.9004  51.1519
1150.5676  28.1278
1156.9536  14.611
1166.3858  13.6022
1166.4395  2.5478
1195.2209  36.9305
1219.0493  13.6972
1223.4849  68.1018
1264.3207  14.922
1298.5442  51.3621
1311.1925  23.8043
1353.8817  13.0245
1359.2261  5.018
1368.3285  193.3013
1383.4925  173.894
1391.668  6.1765
1399.0455  168.9324
1414.8227  189.3825
1426.9353  74.1972
1445.1047  1.7276
1466.2686  21.4018
1515.6931  367.2798
1558.018  237.7328
1561.9998  36.705
1579.5168  119.8218
1595.1407  36.3099
1616.6116  11.4344
1626.9539  454.6831
2906.4841  640.2991
2910.3956  210.3601
3084.0996  90.294
3084.6506  49.9936
3086.4317  168.7139
3087.4243  113.2462
3091.0297  70.7936
3095.9777  104.1638
3098.9448  175.5779
3104.6429  277.5619
3114.8004  295.1261
3115.9238  583.1681
