Frequencies[cm^-1]   RamanActivity[A^4/amu]
31.1675  4.5946
33.9266  5.1899
55.7082  13.2794
68.454  0.7224
84.5287  4.9603
118.3727  2.2016
138.4304  1.7844
151.7543  4.3696
183.9472  2.4593
197.9062  1.3551
221.6081  10.1889
239.5876  11.1709
264.1104  0.8301
273.1107  11.9075
295.9477  0.7014
323.14  11.1685
331.1485  5.9571
387.0934  7.4102
391.208  4.3941
407.1002  5.1231
434.3012  2.5919
445.7133  4.3938
464.5736  1.9403
470.4103  4.7609
479.638  2.6836
492.7029  1.0347
502.535  3.1226
515.6459  4.4142
519.4755  3.3238
530.8419  1.0295
535.0372  3.4903
554.8921  2.7245
569.625  8.153
587.6713  5.8582
598.4301  6.5759
615.9174  1.1942
617.7804  3.2752
644.2008  20.6015
672.2191  2.5359
673.3192  0.9353
714.7921  34.3621
720.2779  29.6314
728.6532  0.9371
733.8347  0.3382
750.1941  16.6897
755.6977  0.5061
760.1184  8.8234
778.0175  9.5075
779.3449  13.3971
789.6807  2.9532
808.6263  23.4337
810.6067  3.9411
824.8323  1.9438
826.1721  1.5427
834.083  0.2551
838.8593  9.7684
852.678  0.5238
864.8648  8.3736
873.5346  1.6257
875.2074  1.473
892.4271  0.9216
901.4498  1.0299
916.8706  3.1683
922.7249  0.2421
931.9405  0.7907
933.7762  0.5556
941.101  2.0744
952.1993  0.2933
954.1291  0.2432
965.3861  1.9953
993.573  7.3274
1012.2577  12.0128
1014.8627  65.6829
1035.1607  66.2051
1065.6395  8.2498
1113.5669  6.5519
1133.7903  7.6735
1136.9936  1.7171
1140.9513  3.5292
1145.2615  0.168
1151.1179  6.4762
1165.3484  53.5675
1170.6183  123.8793
1186.2341  67.4543
1204.0525  43.2768
1207.4953  61.178
1224.3797  35.413
1231.6089  98.9465
1236.7005  1.4252
1246.9122  51.4596
1262.3396  94.6094
1267.5373  154.552
1286.7152  97.0961
1315.2567  107.984
1334.637  220.6402
1339.7346  555.5274
1359.0735  3237.7085
1370.2824  120.7736
1376.8672  288.9588
1382.9555  786.919
1390.9082  445.059
1399.5676  1743.0679
1408.7062  398.6556
1420.0266  603.9724
1424.7915  390.4568
1435.8316  172.8265
1466.3112  137.2788
1473.7164  72.8946
1479.2887  41.9055
1507.9435  143.9461
1519.8123  118.494
1541.4532  98.5611
1550.5178  120.1193
1571.6025  284.636
1584.2906  36.9966
1588.6592  355.5899
1600.9944  52.7479
1610.1089  101.2695
1614.7337  152.7666
1619.3982  215.9673
3084.1015  97.4952
3089.2519  7.0898
3089.8111  48.7985
3090.5721  27.0362
3093.6809  146.0525
3093.7257  178.9884
3095.5623  193.1374
3101.7164  178.949
3107.7143  204.5405
3108.4463  369.7032
3113.8088  150.202
3118.4175  188.5331
3120.557  458.262
3122.3655  271.1233
3125.7997  3.9685
3129.6428  152.584
3139.0838  237.1704
3143.1633  144.6507
