Frequencies[cm^-1]   RamanActivity[A^4/amu]
-32.105  0.1645
63.1325  0.7714
76.6055  0.3404
129.3604  1.6587
176.8301  1.3829
190.0485  1.5591
195.1443  1.8304
259.3552  0.3849
266.967  2.403
294.0069  36.6843
305.5071  0.2476
334.076  7.4663
401.3544  9.403
415.0375  2.9001
443.9131  1.0438
451.8291  2.9075
456.6296  0.4201
479.5682  6.5347
507.5543  1.6617
509.6327  3.4795
527.7777  18.3244
532.1659  0.1554
535.3675  5.9277
576.2914  0.0786
593.3058  16.8907
598.0046  0.5076
614.3094  2.0017
642.0221  0.6247
669.4756  3.8479
689.6813  2.9216
727.1452  0.9549
730.0518  0.1729
736.7757  2.1992
743.6813  0.8846
751.9537  0.9109
771.2397  0.2257
800.1151  0.1829
807.3013  0.609
824.3646  1.1839
835.4457  2.6002
839.2265  0.3211
862.0313  0.9463
864.1921  24.4025
876.8243  1.5308
909.2026  0.2756
925.3192  0.1589
929.4244  1.2197
936.7405  0.1771
938.386  18.6395
943.3205  0.2621
949.3766  0.0212
992.2393  25.1573
1027.769  16.0282
1037.4293  23.8528
1066.7433  15.6093
1088.3217  3.2191
1103.5951  7.3822
1136.0614  3.473
1145.1107  13.9772
1149.5485  4.9896
1156.8531  4.1843
1188.1261  8.7642
1190.9678  1.2321
1196.3724  6.0168
1218.3827  4.8334
1228.2883  50.8422
1238.7592  2.9033
1258.6532  5.1456
1264.7479  5.601
1285.8804  10.3644
1323.4575  17.0685
1342.1694  177.8574
1369.8714  200.916
1372.139  869.5572
1386.3323  600.7042
1395.5293  149.926
1397.8702  66.5711
1403.7838  61.2125
1414.0492  86.2838
1435.9567  150.173
1440.9649  30.1631
1471.7448  114.8424
1489.6344  14.298
1511.6123  124.4558
1527.1799  90.0797
1568.6352  83.3411
1590.0879  131.467
1594.606  109.6841
1604.122  59.4456
1609.2188  64.9745
1615.8803  38.0661
2940.3141  194.8231
2958.5744  74.4003
3073.719  78.7991
3084.6623  73.0396
3088.1663  37.4761
3089.8339  53.9233
3094.0747  137.508
3095.8268  142.4288
3101.5971  134.004
3106.6148  305.5233
3115.0741  251.477
3116.0228  511.1143
3123.5094  144.8674
3132.6403  294.6899
