Frequencies[cm^-1]   RamanActivity[A^4/amu]
40.1318  0.043
43.5014  0.0082
113.3816  4.0485
125.0002  0.7636
133.9982  0.3384
138.3558  0.0704
167.465  0.4199
214.0687  0.0027
251.8788  0.0566
262.9614  3.1931
263.9367  1.1375
304.3512  0.0016
354.0439  3.6167
367.1623  30.7128
411.373  1.4863
421.5381  3.5874
434.5175  0.9687
447.3672  1.529
459.8959  0.2849
472.479  21.5366
487.7349  10.2677
504.385  0.0
509.4306  43.3115
525.99  4.5271
562.9439  0.4046
572.5565  105.8468
574.7394  0.2148
587.4395  0.0118
609.2926  1.7495
625.5527  73.7567
627.5102  0.0302
654.0859  0.1957
689.9407  0.7747
700.4661  1.7149
706.0563  0.0077
734.6618  0.0
743.3004  0.6807
751.8463  0.1772
757.365  0.0329
782.2081  29.9718
803.4685  0.0943
803.782  0.087
810.9263  0.9105
812.9599  1.271
819.7489  0.0094
844.6393  6.1642
851.0391  0.5399
863.9736  86.7798
865.5688  0.0069
884.7542  3.1883
910.7068  0.0035
910.9917  0.7091
916.1188  2.7858
939.5612  0.1361
944.7543  0.0561
946.5066  1.6887
953.3134  0.2166
992.135  27.5494
1021.7596  152.525
1022.23  2.0759
1055.3091  22.3591
1084.9746  521.0609
1089.0458  0.4103
1095.879  535.1115
1128.8858  45.8287
1131.0144  120.6937
1145.1939  9.5744
1150.6874  21.4051
1173.4399  0.0263
1176.9344  1.9017
1180.625  0.3698
1216.1563  38.3532
1224.1374  0.812
1247.6673  1006.3128
1280.1842  66.9321
1280.5585  2198.3569
1288.952  15.3063
1317.2466  362.9851
1339.3285  4.2981
1346.9217  319.4971
1367.3554  43.2278
1370.3664  707.4573
1378.0603  74.7326
1396.5296  883.9517
1421.542  828.4395
1433.6742  7.8819
1437.3554  155.2176
1448.8599  3149.3877
1449.1207  15.2575
1466.1412  11.6846
1482.2496  25.3753
1508.6648  11.3841
1563.6735  4533.7263
1565.4044  683.2478
1582.2266  33.8851
1586.6578  511.3524
1589.6692  16.8364
1598.3939  142.544
1604.8641  258.2246
1610.6315  1235.8375
3091.9424  13.4243
3094.6626  81.7509
3095.3254  31.0093
3096.1394  53.9184
3096.6127  62.8136
3097.8456  191.494
3108.3646  254.212
3109.3358  59.9163
3110.0931  463.2186
3116.8457  105.6147
3117.5582  120.2273
3121.0684  623.7762
3125.8307  89.6143
3126.2795  564.8528
