Frequencies[cm^-1]   RamanActivity[A^4/amu]
45.2491  0.5339
79.8508  0.0238
121.7179  5.3535
123.2258  1.0401
132.4445  11.5506
199.5141  0.0244
207.5246  0.7552
246.6648  3.5486
256.5346  1.1085
298.9091  0.7347
307.963  48.2115
324.8671  0.007
393.2609  4.1784
402.4867  6.5547
408.812  0.0051
416.1732  4.0E-4
472.503  1.3407
493.3603  0.2384
495.9368  0.1479
519.2523  0.03
526.7329  9.1925
538.7855  1.0725
545.0821  0.2436
585.1595  0.0087
594.4777  2.8716
616.1011  4.0196
625.7495  0.8858
634.6315  4.1566
647.5823  0.3576
663.7416  31.3809
716.5687  0.92
729.2445  0.1635
733.2319  0.7083
745.8455  0.3864
757.478  1.7876
783.837  0.9616
806.2057  1.4012
825.4721  5.31
830.5313  111.1502
832.2485  0.061
832.4674  0.2188
865.3175  0.055
866.4979  0.0676
868.8832  1.5842
897.9169  0.0817
916.0831  22.4997
926.3391  0.6518
928.0313  0.2688
941.0788  1.99
950.9972  0.1146
951.1094  0.2253
1000.5886  2.3793
1002.2241  0.0022
1016.0188  23.229
1024.3486  92.6443
1038.7891  3.3409
1086.8975  19.1575
1107.7283  1.5245
1127.8904  0.4135
1142.1231  4.9006
1143.9962  0.8989
1145.8182  1.6998
1160.3464  138.0992
1163.1681  10.1969
1191.0928  0.939
1219.701  111.3362
1230.9967  0.4147
1261.08  4.0832
1273.7121  209.9083
1299.4957  212.2818
1342.1361  69.6707
1343.5625  498.8614
1355.0255  90.4225
1369.3266  7.9511
1370.2999  5.1972
1379.5872  330.9765
1386.8954  200.957
1414.3524  42.6071
1429.2357  37.3232
1432.8022  308.1471
1463.4981  149.3545
1469.5201  2729.3492
1486.1266  123.9821
1517.6572  8.0E-4
1530.8414  1.9364
1567.1896  2.3735
1573.348  4.0629
1597.6028  82.3409
1607.7775  4.3465
1616.1473  15.3128
1616.8739  253.897
2959.3551  112.992
2985.8666  64.6654
3086.0752  16.7385
3087.1719  39.79
3087.3363  30.9541
3089.512  124.9117
3089.5298  133.5259
3094.612  221.1606
3094.7174  41.9089
3104.0147  336.9381
3107.795  72.4175
3107.8788  252.4599
3120.3236  89.4553
3120.4618  994.8264
