Frequencies[cm^-1]   RamanActivity[A^4/amu]
110.3968  0.4314
127.0889  0.4379
221.7646  0.0811
235.4234  2.7272
260.7723  0.7751
374.8171  1.5223
421.5447  21.971
423.0942  0.1929
451.0099  3.0603
489.1981  0.2731
504.9966  8.9945
548.7257  0.6809
596.8583  3.2071
648.3939  1.238
664.7681  13.7172
698.0858  0.732
721.9759  0.8742
734.0747  5.3697
773.3908  1.8278
791.2033  0.2702
817.818  18.604
852.0662  0.3717
859.4961  4.8913
893.4269  1.7504
909.0752  1.9626
920.008  0.2183
927.9014  0.0747
939.1841  6.5783
949.748  3.561
951.3885  0.1173
1023.636  18.4877
1050.1827  14.0262
1090.3358  25.3167
1094.7208  5.4468
1133.2694  9.0403
1143.3344  4.1343
1157.4751  9.6875
1180.2046  18.4602
1215.5185  3.631
1246.1071  1.9547
1259.6536  48.544
1316.1639  77.573
1357.5611  223.2462
1363.1917  17.2129
1375.2309  19.6061
1404.7311  46.0434
1429.768  50.3682
1443.9188  77.3183
1516.7868  4.1221
1538.5765  157.4386
1574.0844  25.888
1585.555  80.1587
1616.2112  10.8804
2951.7322  341.3054
2974.8529  142.589
3087.8903  29.5443
3089.1584  69.0988
3097.2118  115.8332
3106.1391  211.571
3109.0423  83.8406
3120.226  358.4924
3128.8832  72.1682
3151.7567  234.347
