Frequencies[cm^-1]   RamanActivity[A^4/amu]
22.3451  0.0
35.7676  0.0
64.246  8.3233
73.2359  0.217
73.953  0.0
102.9491  0.0
136.1767  28.1413
148.0333  0.0
158.9896  0.6582
205.2422  2.4648
224.53  25.4671
238.8007  0.0
246.6882  0.0
257.9883  0.0
314.1542  1.2086
353.4054  5.1936
354.4321  0.4415
380.2877  0.0
394.7226  0.0
412.201  0.0
417.6448  0.9193
432.0978  58.8508
439.5538  0.0
451.0748  0.0
453.7937  1.7672
488.3901  3.524
497.6297  0.0
517.5231  0.0
518.0352  4.4268
524.4328  3.5537
535.629  0.0
545.3216  6.4996
550.2982  0.0
565.9011  13.508
621.0045  0.0
625.2842  0.9179
656.7769  0.0
674.2517  13.7074
680.0037  1.1658
705.072  0.0
719.622  135.0113
724.498  0.0
729.3321  0.0
729.8929  0.5395
749.1405  0.0
752.8315  3.4941
763.4687  104.358
770.1934  0.0
772.4935  1.8666
776.7748  94.2664
788.3495  0.0
791.7735  0.1317
805.9608  0.0
816.8157  0.0
835.3579  0.0912
847.7826  0.0
853.2631  1.0767
855.3167  0.0
862.204  3.9061
866.2701  69.0353
867.7254  0.0
874.2277  0.0
889.3099  0.4768
892.4171  0.0
919.1402  0.7819
919.6115  0.0
940.0085  0.0
940.0538  5.4315
951.1451  1.1793
951.2205  0.0
970.763  0.0
980.4883  18.6662
1041.6507  0.0
1041.9536  214.1764
1095.6887  0.0
1098.8262  2.7718
1135.4675  0.0
1137.7918  25.6556
1149.6956  0.0
1151.1067  86.4077
1153.1138  0.0
1166.6859  377.4754
1186.8104  0.0
1189.8323  1573.01
1210.6557  1008.4888
1212.89  0.0
1229.7349  0.0
1230.4711  99.1563
1245.8083  60.5648
1245.9787  0.0
1263.6681  0.0
1274.5804  56.9505
1278.7366  219.5719
1294.747  0.0
1314.5707  609.2057
1343.1504  0.0
1353.2889  3480.6523
1365.5083  0.0
1385.9597  0.0
1389.5835  1144.9715
1396.7056  0.0
1412.9212  0.0
1414.7996  3796.485
1420.9348  8820.51
1425.3713  0.0
1447.209  0.0
1448.325  1188.6797
1479.145  2370.4524
1488.6933  0.0
1506.357  0.0
1526.7988  21.2704
1547.9759  154.4106
1548.8984  0.0
1563.6161  312.208
1583.8023  205.4758
1594.4194  0.0
1605.8835  2370.1635
1608.5644  0.0
1617.0031  832.9155
1618.5091  0.0
3083.4677  3.0E-4
3084.1756  23.2045
3085.553  6.0E-4
3086.8487  85.8388
3087.791  9.0E-4
3088.1574  191.3941
3091.0019  0.008
3091.0154  196.319
3100.3836  0.0471
3100.4795  309.5186
3105.2892  0.0879
3105.3466  87.2505
3106.3369  4.0E-4
3106.507  768.7548
3116.5199  0.8142
3116.5353  603.6235
3125.5096  0.1088
3125.5772  885.9221
