Frequencies[cm^-1]   RamanActivity[A^4/amu]
96.6634  0.0533
120.6862  0.0431
167.2503  0.2048
244.7816  0.3806
260.7622  1.0287
303.0594  1.0959
329.2859  1.1534
378.526  0.0864
401.1109  32.483
418.0379  17.4188
438.2453  0.0775
465.4916  0.051
494.7106  2.5642
510.0571  0.778
543.3491  27.1534
544.8368  0.8972
574.9181  23.1008
593.1864  0.4798
610.535  16.1564
638.8514  1.3153
680.1459  5.6576
684.3278  0.3358
704.066  0.9275
742.4332  0.5909
742.5013  4.4623
754.4627  0.0746
782.4528  1.7673
794.6087  0.4812
800.605  0.446
826.1216  0.8236
838.8329  0.6228
871.7373  0.5088
882.5308  0.3369
899.5808  1.2076
907.7348  3.3276
920.0938  0.6585
936.2171  0.0653
946.8538  0.8416
954.9942  2.0227
1029.2157  3.6287
1045.7373  49.7102
1063.585  2.8246
1089.5266  18.2175
1111.9744  18.1514
1130.299  0.7684
1154.2448  27.0567
1168.0351  6.1486
1198.8912  16.293
1214.481  7.9402
1223.0564  113.4305
1240.6359  87.5329
1294.5482  56.1987
1313.9348  28.9739
1348.0567  39.8773
1355.2864  3.9875
1393.7999  29.1319
1403.8836  34.071
1418.865  60.5422
1430.7643  244.8949
1454.3692  64.9025
1473.196  81.3222
1481.6734  22.0182
1506.7381  52.1495
1542.9128  201.9672
1574.6469  36.3831
1588.4618  27.6248
1606.9704  142.4597
1639.4848  168.2127
3086.8983  95.9244
3087.2899  41.1811
3089.3136  96.5952
3090.9837  75.8154
3097.7028  162.8251
3104.7535  153.2023
3105.8224  447.2966
3116.6521  446.6923
3133.8803  132.7506
3154.7273  335.9791
