Frequencies[cm^-1]   RamanActivity[A^4/amu]
33.7662  3.6182
56.2348  0.8356
74.7455  2.7033
92.8983  2.0285
122.6958  4.9007
141.0031  5.1597
161.4388  3.9648
190.335  2.1892
206.3648  0.5973
227.6821  1.6628
261.28  1.7925
282.377  12.9946
294.316  5.3543
300.5998  9.1619
322.5986  6.8528
341.8672  9.7465
355.6547  1.994
365.6152  28.4303
424.8347  10.7577
430.4541  29.2673
436.9464  1.73
464.6896  1.5452
466.7768  0.3507
479.381  3.4349
494.394  1.3898
519.8792  9.1216
522.9094  0.4495
531.2414  0.2762
553.1866  3.6261
559.8332  1.336
572.3842  2.0202
578.4476  1.3878
601.6001  5.0739
620.178  3.9266
622.3543  13.7129
637.4987  0.2189
649.9174  0.7209
667.3509  2.3072
692.5394  1.6105
713.9316  2.474
716.618  8.9906
734.1487  0.2298
737.536  1.6837
741.048  1.2146
745.9091  2.3662
748.9478  1.3047
755.3902  0.4843
789.4631  2.2049
806.8614  1.2943
826.6809  1.3186
836.9186  20.6193
838.2848  2.8253
844.4795  0.7995
848.2498  5.1187
854.675  3.5126
862.6436  0.4278
872.6988  1.6394
878.412  1.0583
920.89  47.476
923.8437  11.4926
930.812  0.2474
935.7031  0.9019
939.9335  0.8578
943.3904  0.4261
945.8751  10.0851
952.4  0.1552
976.921  4.1087
994.3705  28.9129
1032.8362  41.5541
1049.8277  65.201
1061.0143  4.0873
1075.1286  9.4801
1086.822  37.0024
1105.9029  2.1534
1119.8532  17.8045
1135.1019  4.1246
1144.9233  28.9808
1148.4498  3.4525
1157.4708  36.5412
1165.0248  2.901
1187.1458  124.7697
1210.9967  28.7236
1220.5016  5.3588
1229.8519  30.0692
1235.9525  14.2096
1252.2452  162.8485
1255.3535  41.1509
1268.377  159.2484
1304.7846  583.0976
1328.6335  31.7213
1331.2958  15.2943
1343.9826  148.2236
1353.8151  1173.7062
1365.3817  63.2525
1371.9635  218.0098
1377.4962  52.5484
1393.6824  525.4139
1400.2314  150.5888
1410.4706  10.5091
1414.768  44.4289
1425.9318  115.7862
1447.3393  42.3317
1455.726  149.8334
1468.2214  34.0984
1481.1678  88.6466
1495.9029  27.7718
1510.9412  106.2652
1529.5873  57.1239
1557.2671  36.4899
1567.5035  390.9443
1582.1568  151.8343
1585.3093  184.2991
1596.5884  763.9685
1599.6133  147.8271
1607.8608  86.4902
1615.4567  135.5961
3089.3612  50.2314
3090.8579  41.7784
3094.9095  87.9198
3095.6464  156.8993
3099.7058  82.7912
3103.0782  159.3312
3107.4305  237.2151
3108.4678  383.3708
3113.4645  251.8468
3113.8693  213.6272
3118.7681  475.3271
3124.1908  51.4439
3128.6641  230.6108
3133.0708  156.5372
3134.7557  180.3089
3144.867  185.485
