Frequencies[cm^-1]   RamanActivity[A^4/amu]
21.4925  0.7882
46.6353  0.5718
63.3725  0.096
65.1209  0.0446
121.0277  3.5315
162.564  3.034
181.9481  3.3843
194.6501  4.3421
194.8641  1.5586
202.2921  12.2586
211.8285  0.8045
268.4483  1.8385
284.9979  164.8068
291.9652  0.0122
322.5137  0.2189
330.9839  0.0582
333.0682  46.214
337.99  0.1345
395.7878  0.3091
408.4105  0.106
437.9498  0.0177
452.31  4.0636
475.7231  0.5485
478.8272  0.7773
483.4281  1.1744
490.1237  2.8217
503.0566  0.1278
521.1716  14.0516
524.3618  0.0095
542.2958  0.025
547.0466  0.5152
547.1808  7.8639
574.1751  0.3588
582.8754  2.3575
590.8352  9.9192
602.0611  1.6466
620.4279  0.0593
635.9451  13.0187
646.1745  0.0122
663.4126  0.1723
680.732  14.4187
682.6664  0.0157
693.4373  0.2954
722.6665  0.0033
736.3543  0.3702
737.679  0.0034
743.3811  14.9471
747.9561  0.4702
749.5791  6.9981
774.5399  1.2231
793.0941  1.8147
804.1354  0.8798
807.0929  0.0044
818.2711  0.143
825.6488  0.2267
846.7441  0.0888
846.8416  0.0091
849.9159  0.3664
865.6889  2.4211
867.3234  2.8037
874.4274  1.4903
876.2654  0.8246
893.6461  3.6522
906.6617  144.6473
914.6871  0.2597
914.6873  0.1493
935.5203  0.0438
941.6049  4.0349
943.3411  3.0E-4
945.3533  0.3991
952.7517  21.0405
1042.8222  19.5792
1054.307  117.225
1055.1108  0.0108
1073.3403  48.6743
1082.7167  12.031
1099.2077  12.6437
1106.9233  0.4688
1136.4969  14.5117
1142.9846  13.7536
1147.5582  1.1457
1158.7819  17.7507
1164.9731  50.3585
1169.3655  0.1308
1190.8819  41.6553
1203.5136  19.7899
1210.9204  959.775
1230.858  8.3697
1238.0035  1374.7981
1246.7773  30.2659
1285.7496  230.3788
1292.7856  42.0834
1311.267  81.7678
1315.2277  823.4859
1331.3118  7.7838
1339.068  156.8884
1357.8008  283.7551
1368.0932  6.0884
1374.8636  485.6139
1381.8041  36.7342
1390.0419  52.4224
1397.8021  710.4036
1405.6588  428.4217
1409.0776  45.4145
1428.8623  0.5531
1438.2518  29.2022
1443.4991  8.8414
1468.6206  2.9001
1471.1356  7.6792
1482.9065  239.1242
1492.6185  69.4781
1493.6478  137.1285
1521.814  251.9209
1559.4005  119.3891
1561.8709  13.6786
1571.8581  1695.1057
1581.1916  602.7727
1586.5566  602.4062
1588.6748  165.3518
1599.5638  2996.4908
1605.0716  60.8142
1619.8999  79.0486
3091.8738  7.8197
3091.9442  76.9815
3095.0597  72.7555
3096.392  195.5909
3099.7221  192.6621
3099.8811  56.2508
3099.9819  365.3361
3111.0367  220.5353
3114.7832  17.5962
3117.0455  1473.8422
3117.1183  9.6648
3118.7428  133.3376
3126.8562  8.1153
3132.135  83.2903
3135.5232  304.8744
3140.1096  260.1035
