Frequencies[cm^-1]   RamanActivity[A^4/amu]
46.4983  0.3628
73.4421  0.3122
122.1967  0.0243
152.6047  0.0815
213.6675  0.2273
248.188  2.0137
269.2609  5.3359
280.8617  1.5748
333.5472  10.4669
375.7731  11.6463
399.5847  3.2173
415.3282  1.7377
419.472  0.438
450.1032  46.3637
482.4145  0.3314
497.2865  0.1625
520.7386  0.679
548.58  17.2152
559.2734  0.1037
560.9124  0.0563
564.179  0.0148
602.3999  0.2469
638.8912  0.1786
639.1832  23.4492
699.3931  1.0283
705.2406  0.5511
731.0818  0.0011
734.5157  0.6482
754.9169  0.2805
760.1885  0.8178
765.224  1.8321
770.6555  5.7122
813.7365  0.2756
825.22  0.2976
850.3696  0.9012
867.838  0.0384
871.3959  0.2615
872.8887  0.7707
912.7836  0.0964
932.7894  0.0976
937.6057  5.7787
938.9326  0.0033
943.7146  0.1879
948.9837  0.3844
990.1604  1.571
1042.5868  40.0884
1066.181  4.0333
1073.1128  0.9297
1084.3274  66.0718
1096.6715  0.179
1140.7932  0.3919
1140.9372  11.9025
1153.0038  8.9375
1178.0552  2.0296
1191.5492  3.9109
1221.1583  23.7524
1226.4012  1.3252
1251.5408  0.1504
1258.1702  361.5585
1306.2347  17.2197
1309.1774  79.8269
1340.1817  69.279
1353.572  253.8681
1379.7951  5.1973
1395.3681  5.917
1403.2503  77.5941
1414.5291  1.8874
1427.6727  125.802
1460.6478  33.019
1469.8682  0.8746
1494.7321  3.9354
1510.6135  39.1777
1560.6329  17.5256
1575.0906  248.9216
1585.5709  13.8098
1595.0548  32.4666
1605.3393  95.4098
1617.2693  170.7006
3088.4748  44.0723
3094.3148  96.1731
3094.3878  63.6858
3099.2124  108.3178
3106.8225  248.4405
3109.8024  244.9794
3110.5363  99.2977
3113.6305  477.8387
3124.1163  18.4533
3127.1847  57.67
3135.2047  59.054
3137.062  465.7914
