Frequencies[cm^-1]   RamanActivity[A^4/amu]
38.2327  1.6885
50.4966  2.0704
87.9571  5.9924
121.3059  4.4983
123.4927  3.458
207.1037  0.9212
209.274  1.8292
222.6579  2.6628
258.6478  2.2246
262.8348  22.8899
282.3367  1.6144
308.999  10.3893
386.9532  5.1765
393.3434  1.5861
401.6214  10.8298
405.6588  3.7648
454.0705  3.8195
463.1051  1.5826
484.0465  3.3233
505.9207  0.1873
516.3584  2.7662
540.2388  2.5786
545.7416  4.0202
572.9168  6.7131
595.5138  12.4787
597.6678  2.5658
611.2865  14.3686
622.4255  2.2417
626.4002  0.4187
669.5494  10.8176
676.9606  9.8568
696.8727  58.0397
709.2647  1.8162
729.4174  0.6579
739.2912  0.9337
755.5911  4.529
774.7547  35.2588
779.8981  1.1685
788.2505  0.6329
797.2595  17.4537
814.8857  2.7816
834.0139  0.6961
839.1465  2.1377
860.9413  10.799
863.9034  22.2744
877.0805  1.0263
880.6194  1.6225
890.7934  2.5794
893.4203  2.6365
897.5007  1.0563
931.9456  0.936
940.8041  0.2235
941.9628  2.8918
954.6419  0.1384
986.4943  7.339
1017.3019  64.1281
1020.6468  123.1427
1028.7726  11.1081
1051.1508  17.1947
1084.0665  169.5917
1111.5729  4.7078
1134.5712  7.7742
1144.2222  5.3551
1157.6174  24.2415
1167.7588  19.6655
1169.5789  64.3804
1189.0125  153.2391
1209.5109  17.5159
1242.1608  34.8994
1256.6623  8.8279
1267.0447  16.25
1270.7417  889.1755
1304.4417  216.43
1313.0211  57.0331
1327.7346  16.7281
1361.5015  892.1541
1371.5018  89.703
1382.6745  278.2656
1392.4937  528.0632
1407.0361  227.4358
1425.5601  54.6835
1436.7717  1729.0906
1439.0811  186.2878
1458.9404  136.6053
1469.6499  169.663
1482.0632  86.1674
1492.2268  171.8537
1549.5004  119.588
1556.9791  249.6041
1583.7801  433.8602
1597.3907  87.1815
1601.3827  128.6031
1615.7892  145.9278
1622.5944  299.6239
3084.2882  74.2767
3088.0518  34.3694
3089.8122  5.4805
3090.946  114.261
3092.8829  77.2386
3094.2517  143.155
3101.143  220.3717
3107.6099  287.2035
3108.1639  200.6348
3116.8594  602.5406
3121.0298  568.5233
3142.355  156.0851
3148.3548  14.3042
3174.1341  101.3536
