Frequencies[cm^-1]   RamanActivity[A^4/amu]
38.7865  0.0751
51.0259  3.5071
95.8872  4.1257
121.8801  0.0724
170.4163  2.422
171.29  1.8497
203.3253  0.0488
207.548  0.1943
234.7159  8.0696
276.3321  28.5772
281.5136  1.3144
300.3715  0.4359
322.738  4.7744
323.5793  1.9041
374.492  5.3438
381.1646  3.9388
417.0124  19.5071
432.4916  1.1318
445.3533  0.021
456.8016  0.1774
467.4814  2.6948
471.3267  5.3655
492.6972  0.2399
511.887  17.8478
513.3472  0.7802
533.4429  0.2546
534.3027  2.2302
544.9653  0.9483
554.7764  12.5031
584.0489  0.1837
604.8287  2.442
607.4908  6.4834
619.757  13.0698
627.8126  0.6105
649.8344  45.0626
666.6297  2.2965
692.7919  4.1318
701.2791  2.7848
732.325  1.1436
738.1985  1.4754
747.2261  0.2272
766.4038  43.4069
770.4318  0.2513
782.9946  5.3026
784.6857  1.56
791.9069  3.163
804.6329  2.2087
815.1852  2.8242
833.8293  13.2721
857.0765  0.4842
863.0852  8.6873
864.4719  0.0671
872.9077  0.269
878.9752  1.1495
881.5781  2.6096
922.7137  3.7568
939.3667  0.2845
939.7138  0.1215
942.8135  1.5178
952.2758  0.9261
954.1244  2.918
962.7747  2.415
1026.1144  5.4899
1028.5765  3.1438
1048.4188  67.9344
1055.7497  0.9182
1058.4833  36.1201
1083.4397  1.7567
1085.3289  1.4231
1094.6955  6.6256
1130.7115  3.5351
1142.4725  0.6443
1151.4255  2.093
1155.6191  8.2729
1167.0323  37.341
1168.2838  0.6392
1172.8743  2.8152
1177.1766  37.8631
1217.5585  100.6364
1224.6934  2.2798
1237.7282  38.1028
1257.5033  17.3379
1260.3244  12.2259
1280.6587  205.0385
1289.8236  70.1184
1291.1132  13.5237
1329.0058  75.6642
1352.1469  56.8069
1354.1915  183.4877
1363.3174  1.246
1376.2215  0.0618
1386.903  117.8167
1388.4325  47.0959
1395.5224  244.9009
1410.9908  16.3173
1415.3185  2394.014
1425.7028  49.5517
1442.6243  140.8125
1457.1574  148.2358
1468.5954  82.5339
1494.201  1.2196
1540.9776  68.1942
1560.5682  209.7802
1564.395  128.539
1585.3026  36.9582
1586.9644  11.2673
1602.313  105.8912
1609.7116  332.2685
1644.1201  104.4198
1646.3741  19.8725
2812.2441  331.8193
2830.7165  24.6572
3081.4423  126.8249
3083.4984  106.7746
3086.3869  1.6654
3087.5603  108.8119
3088.7093  135.221
3090.9778  0.6854
3091.064  176.7074
3098.2181  401.1508
3098.2313  3.815
3106.0495  306.3734
3107.0982  7.9418
3116.3676  429.9346
3116.4877  0.5448
3116.893  1087.2123
