Frequencies[cm^-1]   RamanActivity[A^4/amu]
59.6125  0.0505
94.8685  0.3085
122.4335  0.0972
175.6772  0.0609
245.5041  0.5488
255.476  0.0906
291.4083  1.3075
294.8984  4.0704
380.8709  20.3012
381.0543  0.5207
392.9398  36.1154
429.1255  3.5455
453.5276  0.1848
492.7001  1.4324
498.4892  1.505
498.9431  11.0823
515.6847  2.2202
541.1405  48.1423
558.3706  3.3987
563.5529  0.6262
600.4196  0.5977
638.5647  7.2729
669.1845  1.3225
677.401  0.5216
696.4103  2.0171
730.1949  0.5521
741.8556  0.2464
749.0451  0.1746
769.9505  1.8267
798.7832  0.6856
802.9171  1.6095
829.5547  0.512
845.8148  1.933
851.2838  0.122
875.3256  0.5838
914.2716  15.6733
917.7226  2.0147
925.9001  2.1259
932.5068  11.8938
936.7768  0.0958
943.2402  1.0474
949.6662  9.6991
955.0941  4.1904
1034.0833  14.8415
1063.756  8.0028
1095.732  4.9698
1125.8121  28.6623
1134.1736  19.7962
1155.3358  22.2072
1167.4162  2.4663
1175.341  3.2768
1181.7792  11.5762
1205.8659  84.2717
1222.2285  76.3943
1227.0021  73.8626
1252.406  261.2021
1289.9913  13.4828
1314.6648  139.552
1344.2031  9.1821
1365.5696  21.9851
1387.0721  2.1757
1390.8978  225.3387
1394.0834  146.2446
1398.5365  15.3928
1412.5226  137.6315
1419.4686  15.9509
1453.8288  6.8776
1474.572  34.5142
1500.2869  231.5263
1535.0012  9.0439
1570.8611  67.6886
1583.8596  575.2717
1598.4016  220.1431
1612.3194  628.3011
1650.2013  277.9717
2921.031  391.2375
2930.3575  148.4685
3073.7915  95.4079
3081.458  73.2568
3086.7271  35.0891
3088.0443  118.4067
3090.1491  56.1303
3098.3043  150.2105
3103.0088  295.0355
3104.4396  146.5373
3105.8394  510.0548
3114.9675  487.8679
