Frequencies[cm^-1]   RamanActivity[A^4/amu]
-21.0746  2.1933
39.1567  1.2938
72.5807  4.0023
93.3272  1.5928
94.2946  6.0403
133.0526  1.143
184.0723  0.1036
203.1404  2.0414
209.1598  3.2316
245.4292  12.397
257.8691  0.2424
295.6938  0.6745
303.9672  1.3471
362.3862  6.4107
371.1538  21.1193
386.942  4.123
394.13  0.1707
423.5339  3.0611
458.5395  0.0105
470.9575  0.8944
485.5072  5.5885
500.3405  0.6545
510.9706  0.3273
527.032  0.2085
546.5241  23.7522
562.8184  1.4191
563.8745  4.3844
596.5413  13.5009
603.9296  0.0228
607.3441  6.1967
639.0729  4.4067
668.7819  0.7098
688.3508  11.0137
715.0434  0.2959
726.305  0.8118
739.6837  107.1865
743.9865  0.0078
750.7618  0.2683
759.7898  1.9691
762.8755  1.0873
781.7378  0.3658
788.8239  59.97
809.9747  1.4507
827.3567  0.1211
827.6799  40.5542
844.2067  0.7054
850.916  0.2937
857.0839  3.9587
867.4737  0.5304
889.8401  0.303
904.5717  0.7801
913.2554  1.882
923.1296  0.5081
926.0272  0.1953
932.7726  1.5695
951.3612  0.1319
951.483  0.0274
973.7443  37.9667
981.6415  1.7349
1022.6055  69.3262
1036.794  17.8825
1064.2625  62.883
1110.4666  8.1827
1119.1536  3.097
1131.8189  34.3911
1138.3111  9.9839
1143.5424  3.7049
1145.3819  13.1287
1151.4651  24.9654
1170.9281  297.1251
1178.9659  118.7352
1209.5739  18.61
1214.9105  40.6156
1224.5861  3.582
1231.1383  17.6094
1246.6365  5.1247
1255.9105  630.3176
1260.0886  50.9845
1301.3987  60.4486
1327.4098  346.6835
1349.6672  1805.1558
1364.1173  110.9824
1377.4388  43.3195
1382.9563  146.9591
1384.286  407.1674
1403.0219  49.8011
1407.343  85.0352
1421.5135  82.6179
1438.3607  921.8413
1444.7766  687.4104
1450.4115  8.8193
1492.4143  300.1047
1495.7058  34.2182
1529.7114  34.1697
1566.0039  762.304
1572.0567  17.6898
1578.0394  139.2768
1603.1596  592.1675
1606.1975  77.3297
1609.5897  232.3751
1624.816  775.9315
2954.3768  381.6794
2978.6443  124.1197
3083.8671  91.6888
3086.988  7.5879
3090.5144  19.2377
3091.1888  155.2496
3094.3634  92.9355
3096.6185  201.6989
3101.8226  145.4066
3106.2156  167.9378
3116.4792  287.6065
3119.824  535.6723
3124.4841  152.4207
3129.8886  31.6724
3134.6505  284.1475
3173.6606  92.3782
