Frequencies[cm^-1]   RamanActivity[A^4/amu]
41.9185  0.7224
51.4322  0.6145
98.8292  5.0624
116.096  5.0936
135.5177  0.2872
181.305  0.4221
216.5888  0.5796
225.7483  16.4725
286.443  25.5677
289.4445  0.0853
314.374  0.91
368.0068  0.3155
381.5803  0.257
412.5694  0.4254
444.2112  12.1102
454.8838  0.5806
461.798  0.4868
466.8894  5.4036
501.5114  3.6818
513.2107  0.4296
530.4997  2.469
533.5333  5.6997
550.539  1.221
582.5848  8.0416
618.5341  2.7329
624.5192  1.9997
672.4903  0.5214
707.6793  24.6488
724.464  0.5909
730.514  0.0587
731.3754  0.1973
734.5741  1.6155
752.1483  130.8801
758.8378  3.8137
772.7631  1.0049
780.6806  10.0466
791.6096  0.0264
820.6842  0.39
830.5048  7.1088
833.4009  0.4953
854.9389  1.079
858.1932  0.4316
867.48  9.2686
883.9406  0.1352
888.7229  0.4674
903.8683  0.1611
919.3686  0.349
932.5038  0.7056
940.0422  1.6378
951.2185  0.4311
953.6785  0.3619
976.0938  5.4403
1008.5497  75.227
1041.3406  63.2146
1096.8811  1.0067
1119.0858  0.7037
1136.5664  3.2948
1142.4102  1.6674
1151.142  24.5357
1156.996  46.6475
1171.0816  27.5714
1190.4796  135.3866
1211.2031  325.7993
1224.2355  89.7851
1233.6276  52.3726
1260.852  1.8028
1262.3054  21.4204
1287.163  21.3834
1296.9889  88.2648
1336.0465  88.9301
1352.1013  854.0071
1370.4126  17.2469
1391.521  18.6407
1394.211  811.1841
1408.3366  516.4772
1415.2635  1931.8783
1432.9725  450.9851
1445.4962  401.1943
1460.1765  118.5407
1486.9155  396.4746
1519.5376  0.5696
1541.993  64.8164
1548.8475  54.1535
1570.8221  88.6278
1594.3153  79.2215
1607.6055  501.9829
1613.8229  63.8694
1623.1235  71.6139
3083.0591  16.1848
3084.2825  0.5211
3086.3151  93.1678
3087.7847  97.7256
3089.379  2.0741
3090.8766  86.5211
3093.8587  166.9404
3100.3215  139.9156
3105.2066  34.4155
3106.2606  316.6811
3107.8944  204.9656
3116.453  232.1169
3120.5349  614.6379
3125.4847  379.1759
