Frequencies[cm^-1]   RamanActivity[A^4/amu]
33.694  2.2641
38.1962  1.029
74.0641  5.8234
83.0693  13.883
101.8121  0.953
153.2423  0.2203
160.6616  1.4202
188.1483  8.4052
228.422  0.403
239.4072  35.8289
251.5434  1.3122
304.1207  0.2301
312.0687  6.2865
323.848  0.0913
378.9233  6.0642
389.3484  0.3017
393.5572  4.9998
399.2672  0.2453
449.9615  1.7623
461.0408  0.1124
464.7863  1.7202
466.2071  0.1208
502.0411  7.2777
511.5669  3.7988
522.7625  0.1553
534.0213  3.0278
547.7109  1.9652
575.6525  33.9133
597.1204  5.6002
618.3839  5.3561
620.5859  2.8654
645.0824  0.5485
645.3893  5.1936
720.7326  9.3672
725.5578  0.6632
726.8935  0.201
728.7642  0.5832
751.9222  95.5415
753.7554  0.6376
755.2318  46.5747
760.9481  4.4295
767.4389  1.6564
781.8651  0.3764
789.0542  50.7738
821.2231  0.4368
829.591  0.4641
834.7955  6.9274
836.1608  0.6707
840.4462  4.172
858.4711  0.0506
866.2729  0.5444
882.0997  0.7442
887.5498  0.4535
890.0335  1.0567
893.7562  1.6805
903.8846  0.0494
928.4855  0.343
932.1615  0.6503
942.1799  3.9865
952.8834  0.1142
953.6855  0.3012
963.5842  2.5919
1009.9124  76.8848
1018.31  81.4135
1098.8376  2.576
1118.0947  1.5815
1129.6425  6.878
1141.4136  10.8659
1144.8589  5.9164
1158.3387  135.0566
1168.5238  81.1677
1170.5899  35.6712
1186.8845  19.1285
1192.2813  889.0713
1230.2144  55.5693
1237.7688  240.2695
1253.8574  143.6186
1257.2546  554.7144
1266.2479  72.9881
1275.4708  128.7134
1296.7977  396.7492
1321.947  94.9945
1338.2107  35.5486
1354.7525  1247.3104
1380.5451  11.493
1390.1964  672.8453
1392.9039  563.3379
1394.0859  694.1116
1409.7323  1261.2488
1418.1951  5676.5939
1435.7261  992.2333
1437.9072  814.5219
1459.8426  248.9955
1471.8826  218.3499
1494.8519  336.4088
1522.2389  32.0356
1543.9236  54.5752
1553.5493  38.2608
1567.934  623.8544
1589.1159  47.5851
1596.3427  533.0973
1615.0929  851.9577
1617.183  162.6065
1624.9405  441.6863
3083.0742  12.0556
3083.6361  73.8013
3084.3195  6.5552
3086.4555  146.0145
3088.2052  100.5999
3088.973  4.9412
3089.4877  4.746
3093.3735  145.6721
3093.9757  164.1441
3098.112  22.8871
3106.1995  267.304
3107.5422  200.2548
3107.9331  222.2223
3108.4705  117.3736
3120.5859  274.3456
3120.7251  1078.6864
