Frequencies[cm^-1]   RamanActivity[A^4/amu]
27.4932  3.587
30.8883  1.4596
56.7848  6.6186
63.17  20.2572
78.6811  1.3007
129.6008  0.2265
133.2596  1.1646
158.291  0.4726
177.164  1.8619
187.1311  0.5236
195.4947  44.974
264.6724  0.0827
273.953  0.0345
277.3301  20.563
318.4772  0.002
330.7494  0.2745
333.7817  0.5379
337.7884  4.9468
389.192  0.2194
395.5451  0.0925
413.7052  0.3316
446.2322  4.9391
459.0931  0.0416
462.0088  0.1404
466.153  0.0202
477.5023  5.271
478.448  1.7629
492.3883  0.4386
526.0114  0.1955
532.1432  2.5103
542.9998  2.8103
546.5985  101.7034
569.8168  14.4277
603.4709  46.9984
617.3084  0.4156
620.8829  2.3226
628.0084  0.4387
633.3461  0.6251
708.4875  5.3002
718.4433  0.0056
725.8313  0.2905
726.5969  0.552
736.1612  0.0209
743.128  4.0431
752.4812  192.0516
756.2801  10.7056
757.6308  0.5666
761.311  5.3592
764.5628  3.4557
771.1086  8.3535
778.6408  0.1502
820.5509  2.1543
821.2937  0.6824
821.4431  0.0585
832.512  1.9221
839.7409  0.4462
842.5442  3.8309
849.1187  3.0372
856.8663  0.0287
860.7856  0.0518
882.4948  2.6758
888.0465  0.0021
890.869  0.2705
891.2812  1.3494
900.6556  0.0101
906.4163  0.0246
931.8105  1.2571
931.9944  0.068
942.3815  5.6947
953.6905  0.1375
953.6971  0.3835
963.0061  0.3164
1010.6006  105.8117
1010.8305  29.6779
1109.4522  10.9281
1118.0629  1.274
1119.9084  14.7095
1140.9527  81.2975
1144.2446  0.646
1157.8299  279.8053
1160.4706  27.8128
1169.727  13.7342
1170.1361  6.0421
1187.5129  64.7027
1192.8227  1238.2745
1207.2397  3297.5235
1236.6306  538.9346
1244.1742  2.3678
1255.0536  0.0103
1261.6366  128.3697
1274.8213  228.0404
1274.9135  22.2803
1283.8539  1.2795
1304.2015  296.7095
1332.9135  0.1856
1341.8483  36.9693
1351.0436  3142.8838
1376.5308  21.9041
1390.8756  0.3394
1391.794  176.4893
1392.9325  254.7583
1401.0422  7037.3472
1412.4563  628.5957
1418.7459  12109.7703
1435.7689  3057.7901
1437.5084  60.1009
1457.5828  1114.4177
1462.2469  3.6452
1481.8338  741.5457
1519.9993  483.9395
1524.5202  4.2769
1544.4428  696.88
1544.9243  12.9963
1562.2606  1610.8813
1580.1646  65.5253
1586.6916  511.7556
1609.5538  2464.356
1612.1403  290.8481
1621.6703  879.5413
1624.4225  97.5452
3083.0531  7.1019
3083.1628  27.7215
3084.111  6.0862
3084.3724  2.0953
3086.1935  47.6504
3086.7489  294.2005
3088.3742  121.5568
3089.5826  11.6895
3089.6001  8.7857
3094.0138  188.0571
3094.0856  153.4579
3097.9652  13.8591
3106.1921  285.1118
3107.9064  129.3435
3108.0408  234.7443
3108.1293  264.3642
3120.7104  114.8211
3120.7829  1480.2278
