Frequencies[cm^-1]   RamanActivity[A^4/amu]
17.1585  1.2503
23.4112  0.1829
42.1584  6.1335
56.2142  0.7439
70.49  3.1233
84.3854  0.8301
95.7149  1.1898
113.7415  0.9453
155.7561  1.0916
166.0357  12.1996
173.7597  117.0249
183.4794  0.0906
194.317  0.0691
236.8391  0.2805
237.7734  0.0484
247.8566  1.1831
277.3579  6.4835
301.2158  1.2536
320.1661  14.8054
349.4778  0.1403
356.9397  3.6701
376.625  2.1143
397.0922  1.194
407.2886  13.8694
423.235  20.3699
442.6499  1.2736
454.4853  5.5315
460.6309  2.4764
481.5115  1.3621
496.4198  6.0865
497.2013  2.813
507.1647  1.307
509.9167  1.658
514.8313  1.0234
516.3528  6.7743
524.5959  0.564
530.3883  12.4373
539.323  11.5418
539.8871  0.0821
555.2675  0.1798
581.509  1.8805
585.7227  10.8371
606.1954  0.258
607.995  2.6548
632.3517  4.2807
653.9699  0.3134
668.6911  32.505
673.3168  0.3228
687.5128  0.0931
704.3369  3.4295
722.7733  0.3872
727.7576  0.8858
727.8549  3.456
736.4786  0.3558
744.3356  0.7815
751.9302  5.2656
770.8891  1.53
779.1101  0.5532
785.2069  6.3712
788.2675  1.3688
795.2579  0.7752
804.1664  33.7891
809.7435  0.3096
817.2639  1.2686
828.0186  0.4796
836.0441  0.7558
847.606  1.0327
849.8988  2.5963
850.5075  45.9409
853.7677  3.8836
862.5111  19.0402
868.5069  1.1027
882.6134  7.6462
889.0789  6.7564
899.3738  3.8811
914.2512  1.4836
921.3573  0.0216
927.0086  57.4442
928.4183  0.1763
932.0798  0.1399
935.3267  0.5099
951.4222  0.1685
952.42  0.0113
987.3647  15.196
1005.6223  1.7887
1028.7571  86.4452
1034.9748  67.187
1055.8079  4.1532
1079.2987  79.9609
1114.1036  54.6586
1126.6452  7.6804
1134.0765  0.5574
1140.681  4.6169
1146.404  8.8964
1150.469  3.1507
1151.3641  29.2334
1167.4192  236.9926
1178.3723  137.4512
1186.8207  572.1736
1206.0037  82.4739
1213.8712  117.831
1227.0204  56.8944
1230.4374  72.5593
1236.4624  621.1252
1241.0901  86.364
1249.0493  35.1492
1264.8664  0.1391
1280.6249  3088.851
1299.644  780.8721
1306.2676  12.6264
1317.0914  1840.3969
1339.562  256.8958
1345.9712  56.0394
1364.1139  113.3113
1369.0258  6824.6312
1371.22  3261.724
1375.8298  6197.7582
1386.9686  1726.8824
1388.913  118.18
1404.198  96.5653
1406.6431  218.9812
1419.7344  1139.2339
1425.034  229.9837
1434.9081  641.2879
1444.9175  497.7074
1455.4536  659.7794
1471.2808  49.6924
1478.6875  4.4085
1493.34  588.4119
1507.7582  92.0664
1518.7356  584.2505
1528.7682  75.0876
1555.6928  496.6343
1569.3013  144.0636
1573.634  459.8833
1582.3941  268.4336
1588.4371  131.5569
1592.5959  1620.6909
1602.6194  193.6655
1607.2017  881.8428
1611.5532  318.9209
1618.5561  438.0846
3086.8055  80.0123
3090.7797  19.8692
3091.7367  48.5201
3093.2413  73.9586
3093.9397  213.2638
3094.6814  220.2172
3101.9148  228.4179
3102.6108  206.9535
3111.0561  59.362
3115.9649  462.4651
3116.1551  253.7026
3116.929  7.1201
3120.7673  367.1294
3123.8892  219.7205
3127.9281  35.0531
3128.7122  155.3271
3133.0914  366.9175
3135.4938  16.2259
3137.699  226.1912
3143.2591  338.8337
