Frequencies[cm^-1]   RamanActivity[A^4/amu]
33.0398  0.967
47.2195  3.4451
70.8936  10.9496
114.4204  0.3003
123.903  5.2538
163.8925  0.1596
186.5222  0.4464
204.8643  0.4123
214.1547  2.0465
235.3526  34.3711
238.5428  4.8567
258.0942  8.094
264.1987  3.2408
329.6983  0.1731
342.6699  26.4273
398.5848  0.8924
399.8224  24.7882
406.5047  1.9451
426.4603  3.165
454.0877  1.3846
469.0809  3.2717
477.0109  4.2401
488.3958  30.6523
491.5097  0.4575
497.4831  4.2096
499.283  3.9814
505.8916  8.4434
521.6134  1.3896
530.4118  9.3341
537.663  0.6553
542.5229  1.6879
557.517  1.2682
570.0184  14.3528
584.0831  108.6386
599.1544  2.9739
643.2424  0.0494
669.6784  35.9541
676.6725  0.3669
677.5298  7.7391
680.5083  2.079
701.4173  0.7234
735.4014  0.07
738.8436  3.8828
740.4734  0.392
746.4777  0.781
767.5488  15.6801
782.8865  0.021
786.0457  0.5431
792.8777  0.7816
805.7696  1.1078
806.9734  0.2029
820.689  0.8424
829.268  0.9385
842.7045  6.4939
844.7571  1.1389
845.6586  4.2241
873.8329  0.6806
879.2698  1.4676
883.3391  1.0328
893.1862  2.9052
937.3193  0.335
938.6388  1.4061
941.756  0.3959
945.6582  3.8637
947.0104  0.3886
972.4344  14.9859
980.5612  8.8151
995.7743  6.3517
1017.5954  1.8233
1021.3441  210.9963
1073.9271  39.9802
1078.7869  0.9516
1105.1928  9.1682
1106.2478  8.144
1128.9519  13.4355
1129.5713  18.5807
1140.7925  2.5164
1158.8037  15.1462
1166.6726  7.385
1174.717  35.9965
1175.1206  21.9524
1204.4251  248.7682
1213.4055  4.4155
1219.4342  5.0287
1238.0434  119.9126
1241.3579  757.8135
1258.8785  56.0902
1274.5929  118.0721
1307.4479  0.0277
1329.9906  1273.9601
1344.5132  31.1221
1357.9869  1587.4472
1361.1426  19.5895
1372.1967  1861.4444
1380.2612  103.5772
1391.2348  66.1982
1400.1805  893.8941
1401.9346  0.7434
1407.13  10.0325
1408.8255  299.7965
1434.4271  994.3189
1434.6315  7.2234
1452.8468  295.9833
1459.8761  2.2967
1480.8389  2.9002
1486.9996  290.6555
1507.3154  15.2707
1543.0618  276.9231
1566.7944  306.1434
1571.0814  34.3067
1586.812  3.1566
1587.7857  62.71
1589.283  118.127
1596.5954  468.0665
1613.7594  61.6108
1621.5318  1113.2983
3086.5568  4.2124
3088.1592  49.5355
3088.8973  5.6398
3090.4029  239.1833
3091.5701  79.1034
3091.5747  15.8495
3094.3746  27.3988
3095.0736  157.725
3099.1255  165.0896
3099.1764  319.8247
3107.0641  256.184
3107.2354  498.4952
3116.9201  155.3817
3117.0262  1291.708
3133.545  18.3108
3147.3797  96.9773
