Frequencies[cm^-1]   RamanActivity[A^4/amu]
36.1903  4.5403
47.3867  3.0469
75.5917  3.6886
94.6684  3.0508
109.7595  5.533
137.977  5.3574
168.6375  3.3959
181.5147  2.1461
211.0791  2.616
241.0029  1.3286
259.4486  13.8346
296.9372  2.9439
300.6467  1.5274
319.8542  14.6484
354.4987  9.4427
388.036  1.8404
405.3437  2.4108
418.1985  1.3212
446.3896  7.739
456.4153  0.3404
465.2598  3.176
490.1325  1.532
524.2104  16.9067
527.9265  3.742
535.6101  1.6052
545.6152  1.327
553.1035  0.8162
574.7198  0.6642
592.7992  6.5768
617.8206  2.1052
619.5614  3.1654
648.6325  3.3242
662.0153  5.6254
679.8123  35.7225
700.61  1.6654
720.1335  3.0941
729.3879  0.8897
740.5817  5.2059
742.9395  1.5871
756.3837  3.7075
766.7906  3.8281
786.1248  86.3084
788.7018  5.3532
810.7012  7.7082
827.1171  16.8501
829.1503  2.5288
833.028  5.3139
856.2434  1.0326
863.0267  2.6045
866.1408  1.1759
882.5322  0.3965
907.0412  3.9581
925.4974  1.0736
930.2447  0.197
932.4329  2.7095
940.0914  2.6207
946.7853  2.4712
953.1806  0.2925
953.5838  0.0685
972.8396  22.9826
979.171  3.2691
1016.7408  68.0861
1031.3902  67.0245
1044.684  19.2488
1059.3941  35.0371
1104.5729  9.4915
1115.7379  3.3735
1126.8612  0.9071
1143.8539  17.1109
1146.2772  9.6636
1148.4673  4.7849
1156.5142  31.6481
1192.3807  30.3803
1198.4056  16.8258
1213.4919  189.3282
1218.9083  84.4603
1230.1189  20.2733
1252.94  32.6102
1267.6491  142.7446
1277.0077  110.8124
1298.0215  63.0562
1315.5834  51.2912
1341.351  726.9108
1350.1076  222.6743
1366.543  957.8275
1370.9257  26.9141
1381.5434  650.8715
1395.3539  395.3727
1413.367  108.2202
1425.3339  939.4832
1432.4871  293.084
1438.2444  30.0102
1457.1651  381.3693
1474.7694  131.5933
1490.3498  18.6617
1508.4187  190.6418
1543.1969  91.2094
1556.4032  93.6869
1562.3029  7.9445
1588.6494  195.203
1593.7661  322.5012
1598.2691  206.7103
1607.2563  196.7162
1619.2216  125.4108
3088.7413  0.2717
3090.8211  38.5616
3092.8969  97.7319
3096.3402  145.9243
3099.1486  71.5139
3102.5855  190.6645
3105.8196  74.4856
3107.5717  152.8436
3112.8583  30.9915
3114.5694  177.2957
3118.5416  438.1215
3120.624  586.9725
3127.8227  215.722
3132.8396  43.183
3133.0023  127.9409
3143.945  188.7714
