Frequencies[cm^-1]   RamanActivity[A^4/amu]
31.3789  2.6856
51.3602  3.9066
70.5941  1.2103
100.2404  5.3868
117.6039  1.4995
144.623  1.9568
171.3797  2.1702
178.9036  0.793
208.0246  1.665
231.07  5.922
267.7285  23.0877
286.782  1.0552
291.6804  3.4595
311.8682  4.9789
320.0878  11.8005
342.479  4.655
376.7636  16.4513
395.5821  5.4648
415.8667  2.9141
427.0045  10.7675
436.566  2.0817
464.0415  55.0449
467.5602  3.885
489.0191  4.1935
503.557  3.2445
513.4648  2.1812
518.1317  4.9403
530.9707  16.9701
543.0857  7.2929
554.7036  3.0658
565.7396  1.1891
588.7561  7.7259
595.1751  3.2254
599.8406  0.162
608.5408  1.4417
635.8924  0.6013
656.3491  1.0097
668.8975  1.8407
682.0767  0.2526
712.2033  14.1137
718.1242  1.1483
720.0819  2.5953
738.2029  2.0609
745.7577  0.9391
756.8948  2.3373
769.8276  2.273
776.1972  4.4245
782.7669  0.4101
785.5455  10.9912
800.0463  6.6425
817.7714  1.0627
836.7818  5.7981
851.4736  29.2935
854.3742  3.1398
858.3516  1.5107
860.6133  1.4809
869.0365  9.4709
877.7853  0.8068
915.5879  13.4754
923.8715  2.0313
932.9405  0.8687
934.0516  0.8723
939.9893  0.6895
943.7076  1.8413
949.1329  2.1959
953.0939  6.258
968.7613  7.8253
977.3871  11.113
1035.9885  53.9093
1041.7115  10.3847
1077.2224  11.9161
1082.5919  17.0916
1087.9007  11.1156
1114.518  16.8199
1127.729  7.5286
1141.8514  7.4706
1146.8872  27.926
1148.5402  72.9499
1153.4307  2.0656
1182.3095  7.3701
1197.0751  8.2152
1209.315  3.51
1220.531  44.5005
1224.5646  101.0061
1230.0346  28.1967
1245.7822  188.5951
1250.7046  122.9546
1275.9656  364.7671
1300.2824  306.4753
1312.4259  80.2158
1336.8499  11.6954
1340.8108  66.0028
1362.2802  2815.8571
1364.9339  4.6641
1369.6849  120.5749
1381.2213  78.8571
1387.8702  35.8025
1405.0639  31.1854
1409.6015  21.1509
1416.2263  166.1934
1424.4003  74.7721
1440.0488  43.7165
1457.8559  133.34
1469.1353  78.9202
1493.3084  352.3414
1501.9321  77.9682
1509.0781  125.8155
1522.9122  6.0622
1559.5754  420.8938
1572.1485  13.7716
1580.6397  602.0408
1589.9783  58.4777
1595.1363  792.8871
1596.9311  76.695
1607.5396  48.7826
1614.2199  136.7431
3089.1993  43.5546
3090.8841  46.7553
3094.481  90.891
3095.719  124.408
3096.6367  171.0784
3102.7618  288.38
3102.9415  98.9981
3107.4514  286.388
3110.2613  454.4507
3118.6909  492.2001
3123.1914  62.4722
3128.2439  49.5608
3133.4632  80.9042
3133.5524  207.5374
3141.1746  284.4287
3145.5778  176.6249
