Frequencies[cm^-1]   RamanActivity[A^4/amu]
36.155  19.1633
47.4475  3.3993
64.9449  16.7734
74.1698  2.5351
80.1541  19.0554
92.063  0.2529
117.6604  9.1567
130.0218  36.593
138.0573  0.9211
155.3294  3.9596
181.1594  0.0109
189.2479  1.3445
224.7306  5.8803
237.2768  16.029
264.3111  0.7272
283.132  0.0045
290.9672  35.579
300.9472  7.9406
303.7421  0.0191
326.6007  80.8665
326.8781  82.408
330.5813  8.8566
353.0024  59.0012
356.1758  7.0613
407.2297  0.2339
439.5176  81.8722
462.8248  0.7995
467.632  1.7571
470.5981  0.4571
483.2878  4.5596
497.6616  16.8202
506.6913  1.0693
510.4673  0.2789
511.0632  1.9392
511.9496  71.5197
531.6926  39.1669
531.99  0.7571
550.1509  0.563
565.9904  1.9594
601.9529  3.4161
611.0468  3.972
612.4064  0.2467
617.1892  0.1929
621.5885  9.357
637.5155  26.7581
644.0151  0.0145
656.7244  9.0078
676.7627  0.0187
711.89  0.039
722.8492  1.9792
727.6548  0.059
728.7941  76.8457
735.262  0.9195
736.3729  0.6287
752.9211  28.5026
755.7573  1.8389
759.5855  0.056
772.3183  0.2608
772.4293  1.6125
778.8202  31.6209
811.6841  1.6507
812.6892  2.5882
816.3205  6.7724
819.1017  17.5472
839.5554  0.2668
840.9076  1.3653
845.2786  0.0021
850.1266  0.6113
850.5839  42.1212
873.271  76.0537
874.9361  0.8531
875.5825  0.6533
889.5795  6.718
908.0828  0.0841
912.6886  66.7486
935.4647  7.0655
936.0521  0.1148
937.4048  0.083
938.2618  0.0087
954.6812  0.3322
954.7075  12.4062
957.2316  0.0441
957.5404  4.686
1004.3763  35.867
1020.249  7.1391
1020.6544  43.9594
1021.5964  138.7428
1036.2531  22.0392
1054.7974  300.2709
1061.1584  23.6562
1119.4051  0.2301
1119.4611  2.0311
1119.9793  20.0238
1139.2955  20.6016
1143.1989  182.2506
1147.5849  324.367
1149.9303  1.2066
1162.4915  68.2191
1163.4576  467.0577
1164.6415  7.9232
1195.8628  4.4885
1195.8783  82.9654
1220.0706  18.9258
1226.6951  1223.0371
1235.6993  47.2916
1245.6786  36.1812
1272.6569  26.357
1280.5778  0.8866
1298.6408  120.7258
1308.2672  2703.5521
1309.3239  151.6505
1311.1371  10.2837
1345.6974  58.4727
1356.5437  1921.4681
1359.0068  0.4772
1361.4194  541.4055
1367.4171  180.0177
1369.3454  150.6925
1379.4751  850.7104
1387.2561  62.8699
1395.2649  70.5632
1398.5331  165.7355
1425.2502  258.4954
1428.0781  45.3964
1435.3153  52.2281
1440.725  1185.5498
1454.1237  0.2364
1466.9829  55.2451
1469.2077  943.5788
1486.436  10.2183
1506.2927  95.4794
1522.8342  1615.8626
1533.2984  53.0828
1536.5023  81.4146
1542.5319  14.2953
1543.5483  0.4318
1563.8583  470.873
1571.634  3526.1479
1605.6959  50.9291
1606.4803  141.7656
1612.1997  143.8883
1613.4779  44.9413
3088.9375  11.1712
3089.0291  0.6953
3090.6271  66.2892
3090.6305  8.5488
3092.0576  14.7795
3092.0711  5.4072
3093.1434  0.867
3093.2385  906.5311
3104.4058  314.7749
3104.4295  27.4317
3104.5252  62.8094
3104.5811  369.7108
3118.3702  325.2516
3118.3788  340.1842
3118.5296  59.4489
3118.6844  1492.8168
3136.8927  0.8034
3136.9081  75.8437
3137.3782  1.1752
3137.4454  235.6799
