Frequencies[cm^-1]   RamanActivity[A^4/amu]
-23.1634  1.7733
66.8242  0.7043
78.5486  0.1447
104.3938  0.3238
157.8239  3.3305
166.0303  6.0728
228.1103  3.3581
231.1065  3.3419
268.5542  1.9591
305.6354  2.559
325.2663  0.0017
364.1906  4.903
401.187  0.6153
404.1679  30.9429
414.8512  0.0494
428.1293  0.1665
447.535  3.7265
503.6136  0.1108
523.137  0.1993
554.2283  1.5793
557.0908  0.2413
592.7319  8.3988
608.4058  0.7201
617.1777  1.2809
636.8374  0.3466
651.2312  4.4626
682.6696  28.3566
690.0057  0.2289
713.1562  0.1345
731.371  0.2628
740.7399  0.5543
749.7149  3.4179
760.597  0.0573
775.9121  0.764
808.9025  39.6851
812.8041  0.3342
836.0961  0.3476
847.9832  0.0816
867.9216  44.5085
887.2548  0.0125
901.0686  0.2085
918.5029  0.3019
924.2656  0.7441
934.5795  2.1227
942.796  0.1913
946.5941  0.2775
949.9842  0.1346
992.2152  23.0591
1022.9097  78.2041
1030.094  9.1394
1041.2182  7.8053
1052.943  89.2236
1096.1153  17.6914
1103.5809  0.3815
1114.8312  2.8138
1128.0738  6.3898
1146.2328  36.6791
1151.027  29.9691
1152.5843  37.037
1171.2154  14.8875
1177.7412  145.302
1207.6699  49.8742
1229.3209  62.9639
1256.1584  35.6074
1266.5244  6.0242
1287.0303  7.8945
1306.0218  260.2618
1343.2386  161.8221
1354.6349  97.2473
1370.1492  131.3056
1383.6226  136.7049
1397.2717  174.8067
1418.0637  389.8386
1429.0213  2.3363
1439.2376  19.8692
1453.0316  45.3108
1454.0858  200.1276
1498.5583  205.9087
1518.5272  255.9943
1563.0773  172.6066
1566.7134  65.6481
1577.9088  114.7173
1600.5024  647.1192
1602.1891  136.0095
1610.4669  67.8904
2952.5464  209.2953
2977.2696  89.5161
3091.0111  63.9975
3096.4644  38.7454
3099.0996  101.7975
3101.9574  160.8187
3106.3069  117.5375
3113.2739  117.1549
3118.4344  164.2739
3118.7636  577.5928
3125.0969  70.1257
3133.3714  357.7861
3142.1009  40.8532
3174.6854  104.6243
