Frequencies[cm^-1]   RamanActivity[A^4/amu]
34.7688  0.0594
59.0277  0.6514
93.925  6.9118
109.6404  4.8499
148.8549  0.0039
180.0352  0.0275
209.9656  0.0999
221.9868  25.587
239.4743  0.0406
251.2821  33.0941
280.3441  1.2269
331.002  0.1608
360.3352  0.2761
366.2527  1.7412
438.609  25.0493
451.9504  0.0906
454.9411  0.1726
457.1675  36.8576
459.8598  0.3659
490.2499  20.2151
502.5025  0.0251
527.7207  18.3627
531.1253  0.0775
561.5431  6.0664
585.2021  16.4089
593.9175  1.4449
616.2782  4.405
624.1267  1.8296
651.8295  30.3129
681.075  41.334
697.723  0.5256
704.2532  0.2795
710.9637  7.3894
723.778  0.7605
730.9415  0.2913
742.8139  215.6602
751.8579  0.285
757.7165  4.2664
785.8852  0.1806
794.8846  1.0227
816.4155  0.5827
822.728  0.1397
825.1306  0.4916
844.7816  0.3426
851.4562  5.9595
862.058  0.7083
863.6807  1.3984
884.5231  0.0672
890.495  0.1628
898.5912  1.3552
901.913  0.7763
915.9121  7.4865
934.2861  1.3529
941.8963  0.6401
954.1912  0.6637
1003.9153  96.8152
1015.2649  4.4264
1027.2533  238.4693
1060.0033  4.6063
1068.4209  216.8926
1120.0129  1.0474
1137.9511  59.2192
1149.1744  130.2423
1162.9162  53.6295
1168.0433  498.424
1169.4223  315.409
1195.4323  16.2611
1222.8814  32.9223
1229.3096  34.4092
1258.6878  1.4374
1271.9491  44.8058
1285.1796  41.3387
1297.6515  58.0087
1321.081  501.2228
1339.7386  706.9061
1356.5947  47.9413
1360.8532  165.1279
1388.7999  456.2331
1392.9301  231.7637
1406.6054  877.9118
1408.7315  1877.3149
1433.426  24.7144
1446.6591  887.6775
1451.3239  71.1785
1465.5064  245.5679
1487.3413  100.2432
1511.6745  39.7602
1533.4449  244.2694
1538.1127  318.5029
1559.5471  244.9197
1586.9943  2376.6618
1595.807  85.2206
1615.682  8.7826
1622.1796  1.2246
3083.9789  4.1214
3085.6541  10.9862
3087.2495  93.9452
3090.1292  0.4376
3090.9314  91.7763
3091.6959  139.1596
3094.5872  147.4396
3097.3334  117.6822
3100.3142  249.1792
3108.6232  232.0521
3116.4488  591.3193
3121.0339  683.1477
3136.8782  64.1522
3157.7094  311.3424
