Frequencies[cm^-1]   RamanActivity[A^4/amu]
29.6939  2.2426
53.5503  4.1218
78.2852  6.6513
95.9197  1.4184
102.993  1.6636
145.7221  5.1339
174.5444  0.7105
181.6901  7.5621
226.4331  0.5459
246.1141  12.2351
268.9207  7.5615
276.2849  4.1502
311.7231  6.6013
323.4828  7.5643
389.8967  8.8139
398.9723  12.3537
415.0526  0.2755
422.1637  1.6463
451.9327  3.1766
460.0402  0.3195
464.7473  4.5242
492.7736  5.2024
515.9124  1.6011
519.0526  5.1264
520.0649  5.3358
526.5633  2.8482
550.6106  4.4825
564.3666  11.8804
590.5029  1.7686
612.9394  3.365
627.6697  5.9014
630.5009  3.5758
663.3092  1.5718
698.3024  42.6072
699.3125  2.0972
721.4021  1.5742
728.7278  1.2464
735.0265  1.9938
749.6371  9.1601
755.6812  4.1106
777.0978  37.0203
781.1853  10.9274
795.9801  17.9673
800.3187  9.864
818.8963  12.8422
822.4172  5.9558
829.3479  1.1392
830.8362  0.6367
860.7958  1.1408
869.6624  0.5194
872.8346  0.7299
882.8977  0.8455
903.0451  0.691
924.0991  1.2364
930.0269  0.6761
932.2421  0.9307
940.4904  0.9935
950.9953  2.2819
953.6621  0.206
975.9469  7.8177
978.9467  9.4634
992.3505  11.5764
1014.9335  88.6444
1041.5271  49.1101
1079.9303  1.4487
1116.7751  1.8153
1127.7627  1.6338
1140.8316  3.1065
1142.7911  7.6968
1148.1116  0.5801
1153.2673  73.9263
1166.6331  44.1502
1190.8111  10.237
1199.2747  43.9822
1214.8927  85.4374
1220.6148  18.5279
1230.3179  27.0944
1256.0035  2.7367
1264.091  19.9818
1274.4228  116.2104
1295.8646  566.3592
1319.7365  20.1201
1342.3038  185.344
1356.2989  4179.2479
1365.0402  107.1926
1378.7722  13.2904
1392.3683  137.9214
1393.0164  399.9533
1408.3922  95.8421
1413.3806  21.9213
1426.2078  1581.365
1435.4066  35.9122
1470.9318  93.519
1472.8359  44.5977
1497.1971  12.7565
1508.2402  700.1669
1542.2125  63.6738
1550.237  122.6176
1575.5022  342.9198
1586.7989  21.3887
1601.127  229.856
1604.7143  25.7536
1611.8284  58.9958
1619.6827  81.0848
3084.5485  54.9456
3088.8892  1.1412
3089.0672  24.1489
3091.1017  103.188
3093.3351  81.5263
3094.8962  65.0762
3095.523  212.7598
3102.7558  174.289
3106.2112  50.311
3107.6533  143.8499
3107.964  382.6422
3118.8041  427.5716
3120.4668  661.687
3129.7335  127.4026
3133.1655  46.3706
3146.2657  171.6173
