Frequencies[cm^-1]   RamanActivity[A^4/amu]
72.1796  7.2059
78.616  0.8853
90.8878  1.7215
125.0725  8.3043
180.908  3.8899
208.5847  2.9014
240.3037  2.7882
246.1756  7.0157
292.8517  1.3617
312.3774  3.2021
335.6865  6.0321
371.4881  7.8093
406.4914  19.9651
413.8878  14.8387
418.9875  19.1659
458.2095  12.2185
481.8108  1.3905
492.9288  8.9824
522.8868  1.1554
552.8254  2.0868
557.5577  2.7678
564.6927  4.2116
610.2692  1.8005
615.4687  0.8149
631.074  3.7869
647.3022  1.079
664.609  14.4986
719.0672  2.3476
732.7692  2.1391
738.5096  1.7453
745.7016  3.6417
758.3928  0.4777
779.211  2.9204
795.2708  3.4653
803.6344  13.6704
835.2353  1.1802
843.1587  17.0023
854.6917  13.3435
863.248  0.6116
877.4607  1.978
909.5874  5.2742
919.7917  1.7465
922.0285  10.2003
934.8016  1.3599
940.8831  0.5523
941.4585  1.0294
952.5144  0.7925
971.4107  3.3777
1019.6217  26.5255
1031.2557  32.7507
1048.0169  59.9
1058.6319  16.8748
1099.0243  14.2469
1125.397  9.9145
1142.7157  12.2325
1150.2347  22.0059
1155.1855  3.9221
1159.2541  6.3994
1164.52  24.5389
1176.3495  35.0424
1192.7459  114.5253
1211.2655  59.9971
1238.8017  20.6435
1248.9142  32.0752
1278.7325  300.2015
1290.1217  91.8448
1337.6627  75.7684
1341.5177  107.6511
1344.1112  187.5797
1367.8212  5.8767
1370.9694  72.7131
1401.469  16.5934
1406.775  445.1649
1420.8836  56.8321
1441.5417  7.7319
1442.7888  143.8363
1466.6752  226.7713
1474.2004  52.7143
1521.5981  36.9245
1551.7746  547.6787
1564.8996  44.6444
1572.001  67.4768
1596.5576  287.6796
1605.14  70.7161
1616.921  2.4062
2896.8544  222.1
3004.184  93.4574
3086.3813  72.2521
3087.4848  28.1233
3088.4437  112.5368
3091.2235  97.2804
3097.0029  133.6672
3101.2505  59.0176
3102.2844  222.0028
3116.2527  355.252
3116.839  167.9805
3118.2155  603.0656
3128.4566  45.4278
3137.2377  184.1963
