Frequencies[cm^-1]   RamanActivity[A^4/amu]
26.2382  1.6778
34.1727  0.9169
68.1807  0.3843
73.2675  2.0782
118.0375  5.1
120.7136  5.1246
162.7429  0.63
180.7618  0.0761
219.6341  9.0529
221.1868  0.2725
263.5346  3.4234
266.9128  48.7969
298.3981  10.015
305.4404  0.5918
323.3864  0.9395
368.128  12.1612
406.5019  19.2578
407.2363  1.6364
417.3254  0.942
442.5814  3.0561
452.1928  1.5504
457.1748  0.0801
506.0635  1.8052
506.2768  0.4302
514.9178  6.0028
526.3841  0.0627
529.4616  6.0565
542.6369  0.0301
555.5241  12.4797
559.3039  0.3192
580.3149  2.1232
613.539  1.7718
637.6989  26.3362
638.1779  0.0093
647.4168  14.1822
673.365  0.5403
674.9128  0.9665
713.9595  0.7015
728.076  0.4839
738.3424  0.416
744.427  0.236
751.4884  0.3824
754.6292  1.3305
755.7918  28.886
766.3273  58.0842
787.7398  31.6881
808.2685  1.3503
815.8049  0.5243
820.7907  0.4663
836.2439  0.0792
851.5338  2.4232
851.8123  6.7826
860.0414  0.062
869.4275  0.3695
882.2891  1.0173
890.4876  4.1646
913.3511  0.1334
920.736  2.3015
923.7431  0.4777
931.2355  0.2915
933.1903  16.4697
938.7145  0.2956
946.3917  0.1127
953.5149  0.3128
1012.5239  83.8375
1015.415  69.1846
1047.2547  112.0951
1065.3032  4.3151
1078.4836  16.9059
1095.1347  14.5887
1125.0612  1.1008
1142.8735  22.5302
1143.9619  2.8041
1154.6702  36.3941
1162.4283  97.9403
1175.0483  34.398
1189.4598  35.0003
1199.3  92.5549
1226.7005  229.8608
1228.7786  189.9764
1247.0451  271.744
1262.3627  198.8977
1269.487  146.7459
1282.5403  106.4898
1298.8898  48.9311
1317.0412  385.5101
1334.9169  34.3317
1349.6419  200.8008
1363.7696  482.6781
1377.9535  673.8751
1382.9442  1139.1132
1386.9627  486.5143
1398.8327  228.4808
1405.0026  260.4984
1422.3562  966.1926
1430.5477  278.0291
1452.6022  964.899
1462.9483  195.9245
1472.97  29.3628
1482.2901  78.2446
1507.0119  155.7263
1539.6202  66.1018
1550.6992  295.3214
1562.9905  57.3721
1575.633  771.6449
1590.7595  913.673
1594.8928  616.1182
1604.4871  307.5861
1606.7803  19.8974
1620.0165  52.0356
3084.2746  52.1336
3089.0681  0.2412
3093.5545  109.7563
3094.5214  28.6316
3096.4613  195.5371
3099.7289  96.2921
3107.7299  206.3988
3108.8901  20.7663
3110.6249  184.6129
3112.2889  351.0783
3116.474  141.063
3120.7005  673.669
3126.8614  47.4423
3131.3917  127.6009
3133.0273  98.207
3137.9458  436.6851
