Frequencies[cm^-1]   RamanActivity[A^4/amu]
55.1544  0.02
90.1301  0.0143
127.9568  0.0062
171.7108  0.371
195.2749  0.0229
267.657  0.1354
283.4654  2.2565
286.1451  4.5784
286.791  1.4092
359.0369  28.5685
379.4357  4.081
404.1592  0.1392
417.2097  2.4176
445.4902  0.4034
448.0499  31.3884
473.1083  20.8116
508.0132  0.4091
520.2286  2.5334
521.7544  0.1577
534.7694  52.4847
540.1917  0.0903
560.8767  0.2935
571.8597  0.0671
612.6213  0.0065
644.8876  0.5258
647.0281  1.2958
673.0775  2.318
706.7507  1.1122
711.8412  0.7228
740.7586  0.6642
754.87  0.5971
760.2716  0.6195
762.9314  1.926
766.8074  0.1661
803.5871  0.0015
804.7347  0.0117
811.4646  0.5219
834.235  0.9669
861.3594  0.8057
865.685  1.381
879.7131  0.3003
919.8149  2.0551
925.552  0.0124
931.1725  0.0705
933.9355  0.028
935.5778  0.0098
943.4716  0.6271
944.4879  0.2564
982.861  34.382
1039.2494  9.2926
1080.0168  48.8122
1082.0769  0.0616
1119.9162  3.24
1134.2806  0.7313
1139.6661  5.6716
1145.8046  24.631
1179.1783  2.4121
1190.4663  2.0E-4
1207.5419  4.974
1216.7808  28.6762
1223.9716  5.719
1225.3126  53.0115
1251.5086  183.4928
1293.0013  317.8561
1332.5141  0.0014
1333.1903  36.2358
1367.9789  0.9477
1377.1692  212.6582
1388.6621  253.3553
1402.6509  35.068
1406.0271  4.1476
1407.9559  33.3332
1432.8747  34.2303
1438.9398  1.017
1474.0834  20.7994
1490.2985  15.7243
1503.8023  9.7816
1514.2311  3.2074
1569.7156  0.1711
1578.0855  75.4787
1591.2122  1.4689
1592.2637  864.9234
1611.2146  92.7237
1618.6589  0.4153
3088.1095  0.0506
3088.8314  69.6002
3089.7332  121.3689
3094.1676  19.8078
3094.6306  148.4925
3105.7409  142.5943
3106.7817  218.6517
3107.7511  537.6846
3108.4881  57.9622
3111.4104  581.5331
3123.1846  56.0238
3131.3911  316.6634
