Frequencies[cm^-1]   RamanActivity[A^4/amu]
28.7069  0.0
61.7924  0.0
84.2326  1.7346
96.0698  0.0
99.6114  0.0
131.7356  10.4966
169.6781  12.3244
191.6048  0.0
238.8172  4.3747
239.5046  1.0E-4
260.404  4.2826
266.0096  7.4064
321.2178  0.0
337.2665  17.3053
350.7916  0.0
398.2607  1.5792
399.0677  35.7077
399.4091  0.0
444.6821  0.0
463.2085  0.3186
467.7455  0.0
475.9008  5.8855
506.8501  2.3118
509.6548  0.0
542.6579  1.5381
563.651  0.0
563.8786  0.0
594.683  0.0
608.2556  2.3298
617.1212  0.0
637.3091  6.0545
637.3392  0.0
661.7201  2.2781
673.1673  33.2533
716.6662  0.0
726.8295  0.0
730.5222  8.9966
730.6668  0.0
739.7638  11.7068
757.8971  1.3806
759.5641  0.0
777.9521  17.7117
786.0199  0.5596
786.3684  0.0
815.9411  0.0
841.3686  0.0
853.9037  0.0909
855.3131  0.0
855.5874  5.9615
885.3645  0.0
916.5415  0.7026
925.9537  0.0
929.0809  0.0
939.264  2.2838
948.041  1.9823
951.9721  0.0
955.5178  6.3738
980.8736  13.6824
981.3206  0.0
993.3016  46.6948
997.1598  0.0
1042.6162  16.0802
1050.8425  0.0
1051.7313  0.0
1055.7035  230.9921
1086.4522  5.0028
1100.3273  0.0
1127.7094  0.0
1132.9558  2.475
1144.9373  114.7182
1150.92  9.5251
1151.6488  0.0
1151.6788  0.0
1159.5364  31.9754
1203.4294  0.0
1222.1449  0.0
1235.3234  30.7532
1242.7283  0.0
1248.325  14.468
1280.6641  230.102
1293.0208  0.0
1312.7445  0.0
1329.1784  3.609
1348.4048  0.0
1348.8682  1179.2039
1352.9224  0.0
1377.1958  507.8325
1380.4268  772.7885
1420.8383  0.0
1422.4513  72.463
1428.4702  14.2806
1440.1146  0.0
1454.1945  0.0
1473.3805  0.0
1479.5641  108.0157
1508.3639  156.3529
1535.8292  0.0
1561.5649  43.5788
1561.7047  221.983
1566.0326  0.0
1595.2594  3.0E-4
1595.692  335.1546
1595.7724  267.4035
1605.2866  0.0
3098.8466  121.4026
3099.0223  0.0
3099.8716  0.0
3100.1933  229.1565
3111.3782  293.3576
3112.0783  0.0
3114.4954  0.0
3115.4443  699.511
3124.2242  150.6488
3124.7585  0.0
3132.2593  0.0
3133.7044  577.5267
3134.3298  56.0205
3135.5822  0.0
3144.9665  0.0083
3145.2201  424.3589
